pidlink,sex,age,age_squared,education,urban,monthly_income,log_income,marstat,ever_married,is_divorced,is_jawa,is_sunda,pwt14xa
003020008,Male,19.0,361.0,9.0,0,350000.0,12.765691290604371,Never Married,0,0,1,0,0.9747853875160217
003040005,Female,19.0,361.0,12.0,0,1350000.0,14.115615891155079,Never Married,0,0,0,0,1.0348737239837646
003050005,Male,33.0,1089.0,12.0,0,2000000.0,14.508658238524095,Never Married,0,0,0,0,0.8562862277030945
003050006,Male,31.0,961.0,12.0,1,3000000.0,14.914123179965662,Married,1,0,0,0,0.43603309988975525
003050007,Female,26.0,676.0,12.0,0,800000.0,13.592368256649284,Never Married,0,0,0,0,0.7601195573806763
003050010,Male,26.0,676.0,12.0,0,2500000.0,14.731801689838349,Married,1,0,0,0,0.6690118908882141
003090005,Male,35.0,1225.0,12.0,0,5500000.0,15.520258832020865,Married,1,0,0,0,0.8562862277030945
003090006,Female,30.0,900.0,16.0,0,4000000.0,15.201805169084134,Married,1,0,0,0,0.9512035846710205
003090008,Male,43.0,1849.0,12.0,0,1500000.0,14.220976332738882,Married,1,0,0,0,1.4407862424850464
003090019,Female,20.0,400.0,12.0,0,500000.0,13.122365377402328,Never Married,0,0,0,0,1.0348737239837646
003094102,Male,32.0,1024.0,12.0,0,4500000.0,15.319588176962746,Married,1,0,0,0,0.8562862277030945
003104103,Male,19.0,361.0,9.0,0,1200000.0,13.997832948091215,Never Married,0,0,0,0,0.9747853875160217
003110004,Male,24.0,576.0,9.0,0,900000.0,13.710151153416941,Never Married,0,0,0,0,1.4178136587142944
003120003,Female,26.0,676.0,15.0,0,2000000.0,14.508658238524095,Never Married,0,0,0,0,0.7601195573806763
003121103,Male,18.0,324.0,12.0,0,250000.0,12.429220196836383,Never Married,0,0,0,0,0.9747853875160217
003130001,Male,55.0,3025.0,6.0,0,800000.0,13.592368256649284,Married,1,0,0,0,1.425906777381897
003130003,Male,28.0,784.0,9.0,1,1000000.0,13.815511557963774,Married,1,0,0,0,0.5765953063964844
003150002,Female,37.0,1369.0,12.0,0,400000.0,12.899222326086994,Married,1,0,0,0,0.9512035846710205
003153101,Male,40.0,1600.0,12.0,0,1800000.0,14.403297778421795,Married,1,0,0,0,1.4407862424850464
003170004,Male,38.0,1444.0,12.0,1,2500000.0,14.731801689838349,Married,1,0,0,0,0.43603309988975525
003180006,Female,28.0,784.0,15.0,1,4000000.0,15.201805169084134,Married,1,0,0,0,1.0782133340835571
003183104,Female,28.0,784.0,16.0,0,1200000.0,13.997832948091215,Married,1,0,0,0,0.7601195573806763
003184202,Male,33.0,1089.0,16.0,1,4000000.0,15.201805169084134,Married,1,0,0,0,0.8334788680076599
003185101,Male,29.0,841.0,12.0,0,400000.0,12.899222326086994,Married,1,0,0,0,0.6690118908882141
003190005,Male,32.0,1024.0,12.0,0,500000.0,13.122365377402328,Married,1,0,0,0,0.8562862277030945
003193102,Female,45.0,2025.0,16.0,1,2000000.0,14.508658238524095,Married,1,0,0,0,0.8003019094467163
003200004,Male,35.0,1225.0,16.0,1,3300000.0,15.009433329466965,Married,1,0,0,0,0.43603309988975525
003200005,Male,56.0,3136.0,16.0,0,5265000.0,15.476591893483718,Divorced,1,1,0,0,1.425906777381897
003240002,Male,49.0,2401.0,12.0,0,4000000.0,15.201805169084134,Married,1,0,0,0,1.4407862424850464
003244101,Male,39.0,1521.0,12.0,1,3000000.0,14.914123179965662,Married,1,0,1,0,0.7994408011436462
003250007,Female,21.0,441.0,12.0,0,600000.0,13.304686600863562,Never Married,0,0,0,0,0.8333709836006165
003260003,Male,31.0,961.0,12.0,0,6000000.0,15.607270193858982,Married,1,0,0,0,0.8562862277030945
003260004,Male,29.0,841.0,16.0,1,3800000.0,15.150511887854474,Married,1,0,0,0,0.5765953063964844
003260005,Female,26.0,676.0,16.0,0,700000.0,13.45883704259595,Married,1,0,0,0,0.7601195573806763
003260006,Male,25.0,625.0,12.0,0,2600000.0,14.77102238760702,Never Married,0,0,0,0,0.6690118908882141
003260009,Female,51.0,2601.0,16.0,0,4500000.0,15.319588176962746,Married,1,0,0,0,1.3563470840454102
003264102,Female,29.0,841.0,12.0,0,600000.0,13.304686600863562,Married,1,0,0,1,0.7601195573806763
003265102,Female,28.0,784.0,12.0,1,1800000.0,14.403297778421795,Married,1,0,0,0,0.4941718280315399
003290001,Male,51.0,2601.0,6.0,0,1500000.0,14.220976332738882,Married,1,0,1,0,1.425906777381897
003290003,Male,27.0,729.0,12.0,1,3000000.0,14.914123179965662,Married,1,0,0,0,0.5765953063964844
003290005,Male,21.0,441.0,16.0,1,2885000.0,14.875035804544728,Never Married,0,0,0,0,0.6519206762313843
004010002,Female,47.0,2209.0,16.0,0,4000000.0,15.201805169084134,Widowed,1,0,0,0,1.456433892250061
004010003,Male,25.0,625.0,16.0,1,0.0,0.0,Never Married,0,0,0,0,1.45986807346344
004020005,Male,27.0,729.0,12.0,0,1700000.0,14.346139397261565,Married,1,0,0,0,0.6690118908882141
004020007,Female,24.0,576.0,12.0,1,1300000.0,14.077875591662238,Never Married,0,0,0,0,1.0781382322311401
004020009,Male,21.0,441.0,9.0,0,780000.0,13.567050480716235,Never Married,0,0,0,0,1.4178136587142944
004025201,Male,33.0,1089.0,12.0,1,600000.0,13.304686600863562,Married,1,0,0,0,0.43603309988975525
004030008,Male,24.0,576.0,12.0,0,500000.0,13.122365377402328,Married,1,0,0,0,1.4178136587142944
004030010,Male,20.0,400.0,12.0,0,1820000.0,14.414347608503377,Never Married,0,0,0,0,1.4178136587142944
004035102,Female,51.0,2601.0,15.0,0,4300000.0,15.274125813221904,Married,1,0,0,0,1.3563470840454102
004050001,Male,50.0,2500.0,16.0,0,4300000.0,15.274125813221904,Married,1,0,0,0,1.425906777381897
004055102,Male,28.0,784.0,12.0,0,2200000.0,14.603968372873895,Married,1,0,0,0,0.6690118908882141
004060003,Male,34.0,1156.0,12.0,0,1500000.0,14.220976332738882,Married,1,0,0,0,0.8562862277030945
004060004,Male,31.0,961.0,12.0,0,2000000.0,14.508658238524095,Married,1,0,0,0,0.8562862277030945
004060005,Male,29.0,841.0,15.0,0,1650000.0,14.316286451937186,Married,1,0,0,0,0.6690118908882141
004065202,Female,36.0,1296.0,12.0,0,700000.0,13.45883704259595,Married,1,0,0,0,0.9512035846710205
004070002,Female,49.0,2401.0,12.0,0,1900000.0,14.45736497045232,Married,1,0,0,0,1.456433892250061
004070005,Female,39.0,1521.0,6.0,0,300000.0,12.611541086966115,Never Married,0,0,0,0,0.9512035846710205
004070007,Male,34.0,1156.0,12.0,0,1200000.0,13.997832948091215,Married,1,0,0,0,0.8562862277030945
004090003,Female,41.0,1681.0,12.0,0,1600000.0,14.285514812209815,Never Married,0,0,0,0,1.456433892250061
004100003,Female,37.0,1369.0,6.0,0,300000.0,12.611541086966115,Married,1,0,0,0,0.9512035846710205
004100005,Male,33.0,1089.0,9.0,0,1652000.0,14.317497838389754,Married,1,0,0,0,0.8562862277030945
004100006,Male,30.0,900.0,12.0,0,1000000.0,13.815511557963774,Married,1,0,0,0,0.8562862277030945
004100008,Female,28.0,784.0,16.0,0,0.0,0.0,Married,1,0,0,0,0.7601195573806763
004100009,Male,24.0,576.0,12.0,0,3400000.0,15.039286283703994,Never Married,0,0,0,0,1.4178136587142944
004110003,Male,35.0,1225.0,12.0,0,5000000.0,15.424948670398354,Married,1,0,0,0,0.8562862277030945
004130003,Male,33.0,1089.0,12.0,0,2800000.0,14.845130332288226,Married,1,0,0,0,0.8562862277030945
004130004,Male,31.0,961.0,12.0,0,2000000.0,14.508658238524095,Separated,1,1,0,0,0.8562862277030945
004130005,Female,36.0,1296.0,12.0,1,1500000.0,14.220976332738882,Married,1,0,0,0,0.4139045774936676
004132102,Female,32.0,1024.0,16.0,0,0.0,0.0,Married,1,0,0,0,0.9512035846710205
004140004,Male,33.0,1089.0,9.0,0,1000000.0,13.815511557963774,Married,1,0,0,0,0.8562862277030945
004140005,Male,30.0,900.0,12.0,0,4000000.0,15.201805169084134,Married,1,0,0,0,0.8562862277030945
004140006,Male,27.0,729.0,12.0,0,1800000.0,14.403297778421795,Married,1,0,0,0,0.6690118908882141
004140011,Female,23.0,529.0,12.0,0,2000000.0,14.508658238524095,Married,1,0,0,0,0.8333709836006165
004144102,Female,33.0,1089.0,12.0,0,300000.0,12.611541086966115,Married,1,0,0,0,0.9512035846710205
004150003,Male,46.0,2116.0,16.0,0,1500000.0,14.220976332738882,Married,1,0,0,0,1.4407862424850464
004150004,Female,47.0,2209.0,16.0,0,4000000.0,15.201805169084134,Married,1,0,0,0,1.456433892250061
004160002,Female,50.0,2500.0,12.0,0,800000.0,13.592368256649284,Married,1,0,0,0,1.3563470840454102
004160003,Male,26.0,676.0,16.0,1,2800000.0,14.845130332288226,Never Married,0,0,0,0,0.5765953063964844
004160004,Female,25.0,625.0,15.0,1,1800000.0,14.403297778421795,Never Married,0,0,0,0,0.4941718280315399
004160005,Male,21.0,441.0,16.0,1,2600000.0,14.77102238760702,Never Married,0,0,0,0,0.6519206762313843
004170006,Male,40.0,1600.0,15.0,1,2400000.0,14.690979711984754,Never Married,0,0,0,0,1.7868802547454834
004170007,Female,26.0,676.0,15.0,1,2400000.0,14.690979711984754,Never Married,0,0,0,0,1.0044673681259155
004190003,Male,29.0,841.0,12.0,1,2000000.0,14.508658238524095,Married,1,0,0,0,0.5765953063964844
004220003,Male,36.0,1296.0,12.0,0,2500000.0,14.731801689838349,Married,1,0,0,0,0.8562862277030945
004232102,Male,36.0,1296.0,12.0,1,3500000.0,15.068273812173887,Married,1,0,0,0,1.0917372703552246
004240006,Male,28.0,784.0,12.0,0,2500000.0,14.731801689838349,Never Married,0,0,0,0,0.6690118908882141
004242202,Male,37.0,1369.0,12.0,0,1800000.0,14.403297778421795,Married,1,0,0,0,0.8562862277030945
004253102,Female,40.0,1600.0,12.0,0,600000.0,13.304686600863562,Married,1,0,0,0,1.456433892250061
004260008,Male,20.0,400.0,12.0,1,1800000.0,14.403297778421795,Never Married,0,0,0,0,0.6519206762313843
004280004,Female,33.0,1089.0,9.0,0,700000.0,13.45883704259595,Never Married,0,0,0,0,0.9512035846710205
004290005,Male,30.0,900.0,12.0,0,2600000.0,14.77102238760702,Married,1,0,0,0,0.8562862277030945
004302201,Male,52.0,2704.0,12.0,0,2100000.0,14.557448378884015,Married,1,0,0,0,1.425906777381897
005030001,Female,51.0,2601.0,6.0,1,750000.0,13.527829818844937,Divorced,1,1,1,0,0.8402029871940613
005030002,Female,29.0,841.0,6.0,0,1200000.0,13.997832948091215,Married,1,0,1,0,0.7601195573806763
005034101,Male,34.0,1156.0,9.0,0,2500000.0,14.731801689838349,Married,1,0,1,0,0.8562862277030945
005040004,Male,32.0,1024.0,12.0,1,2000000.0,14.508658238524095,Married,1,0,1,0,0.43603309988975525
005040005,Male,30.0,900.0,12.0,1,2500000.0,14.731801689838349,Married,1,0,1,0,0.43603309988975525
005043103,Female,36.0,1296.0,12.0,1,3500000.0,15.068273812173887,Divorced,1,1,1,0,0.4139045774936676
005060001,Male,56.0,3136.0,6.0,1,1440000.0,14.180154365996387,Married,1,0,1,0,1.0668792724609375
005060003,Male,33.0,1089.0,9.0,1,2400000.0,14.690979711984754,Married,1,0,1,0,0.43603309988975525
005080002,Male,63.0,3969.0,6.0,1,400000.0,12.899222326086994,Married,1,0,1,0,1.0668792724609375
005080003,Female,59.0,3481.0,6.0,1,350000.0,12.765691290604371,Married,1,0,1,0,0.8402029871940613
005094101,Male,27.0,729.0,6.0,0,900000.0,13.710151153416941,Divorced,1,1,1,0,0.6690118908882141
005095201,Male,26.0,676.0,16.0,0,800000.0,13.592368256649284,Married,1,0,1,0,0.6690118908882141
005100002,Female,52.0,2704.0,6.0,1,500000.0,13.122365377402328,Married,1,0,0,1,0.8402029871940613
005100003,Female,27.0,729.0,6.0,1,600000.0,13.304686600863562,Married,1,0,1,0,0.4941718280315399
005100005,Male,21.0,441.0,6.0,1,600000.0,13.304686600863562,Never Married,0,0,1,0,0.6519206762313843
005110003,Male,48.0,2304.0,9.0,0,3000000.0,14.914123179965662,Married,1,0,1,0,1.4407862424850464
005130003,Male,24.0,576.0,9.0,0,1800000.0,14.403297778421795,Never Married,0,0,1,0,1.4178136587142944
005130006,Male,31.0,961.0,6.0,1,1000000.0,13.815511557963774,Married,1,0,0,0,0.43603309988975525
005130008,Male,19.0,361.0,12.0,0,1500000.0,14.220976332738882,Married,1,0,1,0,0.9747853875160217
005130012,Female,19.0,361.0,16.0,1,300000.0,12.611541086966115,Never Married,0,0,1,0,0.4765138030052185
005131203,Female,35.0,1225.0,6.0,1,650000.0,13.384729180332174,Married,1,0,1,0,0.4139045774936676
005134101,Male,52.0,2704.0,12.0,0,2932000.0,14.891195683052741,Married,1,0,0,0,1.425906777381897
005140002,Female,63.0,3969.0,6.0,1,300000.0,12.611541086966115,Married,1,0,1,0,0.8402029871940613
005140003,Female,40.0,1600.0,6.0,1,200000.0,12.206077645517674,Married,1,0,1,0,0.8003019094467163
005140007,Male,28.0,784.0,12.0,1,1400000.0,14.151983508870947,Married,1,0,1,0,0.5765953063964844
005143101,Male,39.0,1521.0,6.0,1,1280000.0,14.062371417145494,Married,1,0,0,0,0.43603309988975525
005144101,Male,32.0,1024.0,12.0,1,2500000.0,14.731801689838349,Married,1,0,0,0,0.43603309988975525
005144201,Male,32.0,1024.0,12.0,1,0.0,0.0,Married,1,0,0,0,0.43603309988975525
005150001,Male,45.0,2025.0,12.0,1,3000000.0,14.914123179965662,Married,1,0,1,0,0.6366370916366577
005160001,Male,54.0,2916.0,6.0,0,750000.0,13.527829818844937,Married,1,0,1,0,1.425906777381897
005160002,Female,51.0,2601.0,6.0,0,250000.0,12.429220196836383,Married,1,0,1,0,1.3563470840454102
005160005,Male,29.0,841.0,6.0,0,1260000.0,14.04662307257814,Never Married,0,0,0,0,0.6690118908882141
005160006,Male,23.0,529.0,9.0,0,2000000.0,14.508658238524095,Never Married,0,0,1,0,1.4178136587142944
005160007,Female,20.0,400.0,12.0,0,80000.0,11.289794413577894,Married,1,0,1,0,0.8333709836006165
005164101,Male,43.0,1849.0,9.0,1,3240000.0,14.99108419641044,Married,1,0,1,0,0.6366370916366577
005165101,Male,27.0,729.0,9.0,0,2240000.0,14.621986870259695,Married,1,0,1,0,0.6690118908882141
005170003,Male,29.0,841.0,12.0,0,1400000.0,14.151983508870947,Married,1,0,0,0,0.6690118908882141
005180003,Female,37.0,1369.0,6.0,1,400000.0,12.899222326086994,Married,1,0,1,0,0.4139045774936676
005180005,Male,30.0,900.0,6.0,1,1920000.0,14.467836264837162,Married,1,0,1,0,0.43603309988975525
005180007,Female,22.0,484.0,12.0,1,700000.0,13.45883704259595,Never Married,0,0,0,0,0.6004583239555359
005185102,Male,43.0,1849.0,12.0,1,1500000.0,14.220976332738882,Married,1,0,0,0,0.6366370916366577
006010001,Male,49.0,2401.0,12.0,1,2300000.0,14.648420115681892,Married,1,0,0,0,0.6366370916366577
006010002,Female,49.0,2401.0,12.0,1,3500000.0,15.068273812173887,Married,1,0,0,0,0.8003019094467163
006010003,Female,26.0,676.0,16.0,1,3000000.0,14.914123179965662,Married,1,0,0,0,0.4941718280315399
006030002,Female,55.0,3025.0,6.0,0,720000.0,13.487007879880162,Married,1,0,1,0,2.0658071041107178
006030003,Male,30.0,900.0,6.0,0,400000.0,12.899222326086994,Married,1,0,1,0,1.601527214050293
006030006,Female,18.0,324.0,9.0,0,900000.0,13.710151153416941,Never Married,0,0,1,0,1.6575191020965576
006034102,Female,37.0,1369.0,6.0,0,300000.0,12.611541086966115,Married,1,0,1,0,1.742786169052124
006034202,Female,26.0,676.0,6.0,0,100000.0,11.51293546492023,Married,1,0,1,0,1.7723053693771362
006040002,Female,55.0,3025.0,6.0,0,1365000.0,14.126665719201661,Married,1,0,1,0,1.3563470840454102
006040003,Male,40.0,1600.0,6.0,1,2100000.0,14.557448378884015,Married,1,0,1,0,0.6366370916366577
006040004,Male,36.0,1296.0,12.0,1,2400000.0,14.690979711984754,Married,1,0,1,0,0.43603309988975525
006041102,Female,37.0,1369.0,16.0,1,500000.0,13.122365377402328,Married,1,0,1,0,0.4139045774936676
006060001,Male,57.0,3249.0,9.0,0,1200000.0,13.997832948091215,Married,1,0,0,0,1.425906777381897
006060002,Female,54.0,2916.0,6.0,0,1360000.0,14.122995993006082,Married,1,0,0,0,1.3563470840454102
006060003,Male,25.0,625.0,12.0,0,700000.0,13.45883704259595,Never Married,0,0,0,0,0.6690118908882141
006060004,Male,47.0,2209.0,9.0,1,1800000.0,14.403297778421795,Married,1,0,0,0,0.6366370916366577
006060007,Female,22.0,484.0,15.0,1,2000000.0,14.508658238524095,Never Married,0,0,0,0,0.6004583239555359
006070001,Male,55.0,3025.0,6.0,0,1300000.0,14.077875591662238,Married,1,0,1,0,1.425906777381897
006070002,Female,53.0,2809.0,6.0,0,1300000.0,14.077875591662238,Married,1,0,1,0,1.3563470840454102
006070003,Male,27.0,729.0,9.0,0,500000.0,13.122365377402328,Never Married,0,0,1,0,0.6690118908882141
006080001,Male,55.0,3025.0,6.0,1,1000000.0,13.815511557963774,Married,1,0,0,0,1.0668792724609375
006080005,Male,23.0,529.0,9.0,1,2000000.0,14.508658238524095,Married,1,0,0,0,0.6519206762313843
006080009,Female,25.0,625.0,16.0,1,1000000.0,13.815511557963774,Married,1,0,0,0,0.4941718280315399
006090002,Female,52.0,2704.0,9.0,0,1968000.0,14.492528864724289,Married,1,0,1,0,1.3563470840454102
006090005,Male,25.0,625.0,15.0,0,5000000.0,15.424948670398354,Married,1,0,1,0,0.6690118908882141
006094101,Male,31.0,961.0,6.0,0,3400000.0,15.039286283703994,Married,1,0,1,0,0.8562862277030945
006095101,Male,30.0,900.0,9.0,0,1500000.0,14.220976332738882,Married,1,0,1,0,0.8562862277030945
006100002,Female,53.0,2809.0,6.0,0,1100000.0,13.910821646859095,Married,1,0,1,0,1.3563470840454102
006100003,Male,34.0,1156.0,12.0,0,1174500.0,13.97635393450688,Married,1,0,1,0,0.8562862277030945
006100004,Male,33.0,1089.0,9.0,0,3000000.0,14.914123179965662,Never Married,0,0,1,0,0.8562862277030945
006100005,Male,28.0,784.0,16.0,1,3000000.0,14.914123179965662,Never Married,0,0,1,0,0.5765953063964844
006104102,Female,26.0,676.0,9.0,0,390000.0,12.873904582205107,Married,1,0,1,0,0.7601195573806763
006110003,Male,40.0,1600.0,12.0,1,3900000.0,15.176487367510099,Married,1,0,1,0,0.6366370916366577
006110006,Male,46.0,2116.0,9.0,0,3300000.0,15.009433329466965,Married,1,0,1,0,1.4407862424850464
006110007,Female,46.0,2116.0,9.0,0,1200000.0,13.997832948091215,Married,1,0,1,0,1.456433892250061
006110008,Male,22.0,484.0,12.0,0,1800000.0,14.403297778421795,Never Married,0,0,1,0,1.4178136587142944
006114101,Male,32.0,1024.0,12.0,1,2000000.0,14.508658238524095,Married,1,0,1,0,0.43603309988975525
006120003,Female,35.0,1225.0,9.0,0,340000.0,12.73670383776449,Married,1,0,0,0,0.9512035846710205
006120005,Male,18.0,324.0,9.0,0,1200000.0,13.997832948091215,Married,1,0,1,0,0.9747853875160217
006121104,Male,38.0,1444.0,6.0,0,1810000.0,14.408837955728044,Married,1,0,1,0,0.8562862277030945
006125204,Male,20.0,400.0,9.0,0,500000.0,13.122365377402328,Married,1,0,1,0,1.4178136587142944
006130005,Male,33.0,1089.0,16.0,1,1500000.0,14.220976332738882,Married,1,0,0,0,0.43603309988975525
006140002,Female,55.0,3025.0,9.0,1,1800000.0,14.403297778421795,Widowed,1,0,0,0,0.8402029871940613
006140003,Male,35.0,1225.0,9.0,1,1250000.0,14.038654909278163,Married,1,0,0,0,0.43603309988975525
006144101,Male,33.0,1089.0,12.0,1,0.0,0.0,Married,1,0,0,0,1.0917372703552246
006144202,Female,25.0,625.0,12.0,1,2000000.0,14.508658238524095,Separated,1,1,0,0,0.4941718280315399
006170003,Male,37.0,1369.0,12.0,0,2600000.0,14.77102238760702,Married,1,0,0,0,0.8562862277030945
006170008,Male,20.0,400.0,9.0,0,500000.0,13.122365377402328,Never Married,0,0,0,0,1.4178136587142944
006175101,Male,25.0,625.0,9.0,0,2000000.0,14.508658238524095,Married,1,0,1,0,0.6690118908882141
006180003,Male,35.0,1225.0,6.0,0,1200000.0,13.997832948091215,Never Married,0,0,0,0,0.8562862277030945
006180004,Male,26.0,676.0,6.0,0,1200000.0,13.997832948091215,Never Married,0,0,0,0,0.6690118908882141
006190001,Male,53.0,2809.0,6.0,1,1560000.0,14.260197020251155,Married,1,0,0,0,1.0668792724609375
006190008,Male,27.0,729.0,12.0,1,1500000.0,14.220976332738882,Married,1,0,1,0,0.5765953063964844
006193101,Male,37.0,1369.0,6.0,1,2840000.0,14.859314962250004,Married,1,0,0,0,0.43603309988975525
006195101,Male,32.0,1024.0,12.0,1,1250000.0,14.038654909278163,Married,1,0,1,0,0.43603309988975525
006200003,Male,36.0,1296.0,9.0,0,2400000.0,14.690979711984754,Married,1,0,0,0,0.8562862277030945
006200006,Male,23.0,529.0,9.0,0,1450000.0,14.187074804051692,Married,1,0,0,0,1.4178136587142944
007070003,Male,41.0,1681.0,12.0,0,1200000.0,13.997832948091215,Married,1,0,0,0,1.2785468101501465
007080001,Male,72.0,5184.0,6.0,1,210000.0,12.25486757159303,Married,1,0,1,0,0.7682993412017822
007085102,Female,42.0,1764.0,12.0,1,1000000.0,13.815511557963774,Married,1,0,1,0,0.8003019094467163
007130004,Female,30.0,900.0,12.0,1,6000000.0,15.607270193858982,Married,1,0,0,0,0.4139045774936676
007140004,Female,32.0,1024.0,15.0,0,500000.0,13.122365377402328,Married,1,0,0,0,0.9512035846710205
007140005,Male,27.0,729.0,16.0,0,700000.0,13.45883704259595,Never Married,0,0,0,0,0.6690118908882141
007163107,Male,31.0,961.0,9.0,0,1500000.0,14.220976332738882,Married,1,0,0,0,0.8562862277030945
007180005,Male,26.0,676.0,12.0,0,1600000.0,14.285514812209815,Never Married,0,0,0,0,0.6690118908882141
007180007,Male,22.0,484.0,12.0,1,1050000.0,13.864301674514206,Never Married,0,0,0,0,0.6519206762313843
007200003,Female,33.0,1089.0,6.0,0,500000.0,13.122365377402328,Never Married,0,0,0,0,0.9512035846710205
007235101,Male,37.0,1369.0,9.0,0,700000.0,13.45883704259595,Married,1,0,0,0,0.8562862277030945
007250002,Female,42.0,1764.0,12.0,1,1000000.0,13.815511557963774,Widowed,1,0,0,0,0.8003019094467163
007250006,Male,28.0,784.0,6.0,1,1200000.0,13.997832948091215,Never Married,0,0,0,0,0.5765953063964844
007250008,Male,24.0,576.0,9.0,1,1500000.0,14.220976332738882,Never Married,0,0,0,0,0.6519206762313843
007260004,Male,25.0,625.0,9.0,0,1710000.0,14.352004513273993,Never Married,0,0,0,0,0.6690118908882141
007260005,Male,24.0,576.0,12.0,0,2200000.0,14.603968372873895,Never Married,0,0,0,0,1.1773720979690552
008014202,Male,32.0,1024.0,12.0,0,1500000.0,14.220976332738882,Married,1,0,1,0,0.8562862277030945
008015101,Male,25.0,625.0,12.0,0,800000.0,13.592368256649284,Married,1,0,1,0,0.6690118908882141
008020004,Female,33.0,1089.0,6.0,0,0.0,0.0,Married,1,0,0,0,0.9512035846710205
008030001,Male,51.0,2601.0,6.0,0,460000.0,13.038983942375959,Married,1,0,1,0,1.425906777381897
008030002,Female,47.0,2209.0,6.0,0,120000.0,11.695255355062795,Married,1,0,1,0,1.456433892250061
008030004,Male,23.0,529.0,9.0,0,1300000.0,14.077875591662238,Never Married,0,0,1,0,1.4178136587142944
008030006,Female,20.0,400.0,9.0,0,800000.0,13.592368256649284,Never Married,0,0,1,0,0.8333709836006165
008033102,Female,48.0,2304.0,6.0,1,930000.0,13.742940940397677,Separated,1,1,0,0,0.8003019094467163
008033104,Male,20.0,400.0,12.0,1,2500000.0,14.731801689838349,Never Married,0,0,0,0,0.6519206762313843
008040003,Male,38.0,1444.0,9.0,1,2100000.0,14.557448378884015,Married,1,0,1,0,0.43603309988975525
008040004,Male,38.0,1444.0,9.0,0,1500000.0,14.220976332738882,Married,1,0,1,0,0.8562862277030945
008040005,Male,32.0,1024.0,9.0,0,600000.0,13.304686600863562,Married,1,0,1,0,0.8562862277030945
008040007,Female,33.0,1089.0,6.0,1,360000.0,12.793862088206213,Married,1,0,0,0,0.4139045774936676
008050002,Female,52.0,2704.0,6.0,0,270000.0,12.506180941677357,Married,1,0,1,0,1.3563470840454102
008055101,Male,33.0,1089.0,9.0,1,2100000.0,14.557448378884015,Married,1,0,0,0,0.43603309988975525
008060003,Male,35.0,1225.0,6.0,0,600000.0,13.304686600863562,Separated,1,1,1,0,0.8562862277030945
008070004,Male,33.0,1089.0,6.0,0,500000.0,13.122365377402328,Married,1,0,1,0,0.8562862277030945
008070005,Female,30.0,900.0,9.0,0,0.0,0.0,Married,1,0,1,0,0.9512035846710205
008074201,Male,49.0,2401.0,12.0,0,2020000.0,14.51860856442677,Married,1,0,1,0,1.4407862424850464
008080003,Female,34.0,1156.0,9.0,0,200000.0,12.206077645517674,Married,1,0,1,0,0.9512035846710205
008083101,Male,40.0,1600.0,6.0,0,2240000.0,14.621986870259695,Married,1,0,0,0,1.4407862424850464
008090005,Male,33.0,1089.0,6.0,0,2700000.0,14.80876270134486,Married,1,0,1,0,0.8562862277030945
008090007,Male,25.0,625.0,9.0,0,4000000.0,15.201805169084134,Married,1,0,1,0,0.6690118908882141
008094102,Female,33.0,1089.0,12.0,0,250000.0,12.429220196836383,Married,1,0,1,0,0.9512035846710205
008100006,Female,31.0,961.0,15.0,0,3000000.0,14.914123179965662,Married,1,0,1,0,0.9512035846710205
008110009,Male,21.0,441.0,9.0,0,1500000.0,14.220976332738882,Married,1,0,1,0,1.4178136587142944
008120004,Male,26.0,676.0,9.0,1,1500000.0,14.220976332738882,Married,1,0,1,0,0.5765953063964844
008125201,Male,28.0,784.0,12.0,0,800000.0,13.592368256649284,Married,1,0,1,0,0.6690118908882141
008130001,Male,49.0,2401.0,6.0,0,400000.0,12.899222326086994,Married,1,0,1,0,1.4407862424850464
008130002,Female,49.0,2401.0,6.0,0,550000.0,13.217675375388819,Married,1,0,1,0,1.456433892250061
008140003,Male,38.0,1444.0,9.0,0,3000000.0,14.914123179965662,Married,1,0,1,0,0.8562862277030945
008140006,Male,25.0,625.0,9.0,0,1500000.0,14.220976332738882,Married,1,0,1,0,0.6690118908882141
008150003,Female,38.0,1444.0,6.0,0,300000.0,12.611541086966115,Married,1,0,1,0,0.9512035846710205
008150007,Female,23.0,529.0,9.0,0,160000.0,11.982935344196433,Never Married,0,0,1,0,0.8333709836006165
008153101,Male,43.0,1849.0,9.0,0,1800000.0,14.403297778421795,Married,1,0,1,0,1.4407862424850464
008153201,Male,37.0,1369.0,6.0,0,2900000.0,14.88022163978423,Married,1,0,1,0,0.8562862277030945
008155101,Male,32.0,1024.0,9.0,0,1200000.0,13.997832948091215,Married,1,0,1,0,0.8562862277030945
008155201,Male,29.0,841.0,9.0,0,1000000.0,13.815511557963774,Married,1,0,1,0,0.6690118908882141
008160002,Male,46.0,2116.0,6.0,0,1500000.0,14.220976332738882,Married,1,0,1,0,1.4407862424850464
008160005,Male,19.0,361.0,9.0,0,240000.0,12.388398368982115,Never Married,0,0,1,0,0.9747853875160217
008170005,Male,43.0,1849.0,12.0,0,3000000.0,14.914123179965662,Married,1,0,1,0,1.4407862424850464
008200007,Male,57.0,3249.0,6.0,0,810000.0,13.60479076121576,Married,1,0,0,0,1.425906777381897
008204101,Male,33.0,1089.0,9.0,0,1000000.0,13.815511557963774,Married,1,0,1,0,0.8562862277030945
008210010,Male,30.0,900.0,12.0,0,1200000.0,13.997832948091215,Married,1,0,1,0,0.8562862277030945
