pidlink,marstat,age,sex,ever_married,male
162040006,1:Not yet married,17.0,3:Female,0,0
162050002,2:Married,44.0,1:Male,1,1
162050003,2:Married,41.0,3:Female,1,0
162050005,1:Not yet married,20.0,1:Male,0,1
162060001,5:Widowed,69.0,1:Male,1,1
162060003,2:Married,33.0,1:Male,1,1
162060004,1:Not yet married,30.0,1:Male,0,1
162070001,5:Widowed,72.0,3:Female,1,0
162070004,1:Not yet married,18.0,3:Female,0,0
162070006,2:Married,40.0,3:Female,1,0
162070009,2:Married,38.0,3:Female,1,0
162080002,5:Widowed,79.0,3:Female,1,0
162080003,2:Married,35.0,3:Female,1,0
162080004,2:Married,31.0,3:Female,1,0
162085101,2:Married,35.0,1:Male,1,1
162090001,5:Widowed,61.0,3:Female,1,0
162090003,3:Separated,33.0,3:Female,1,0
162100002,2:Married,50.0,3:Female,1,0
162100003,1:Not yet married,23.0,1:Male,0,1
162100004,1:Not yet married,21.0,3:Female,0,0
162100005,1:Not yet married,16.0,1:Male,0,1
162110001,2:Married,64.0,1:Male,1,1
162110002,2:Married,58.0,3:Female,1,0
162110003,2:Married,34.0,3:Female,1,0
162110004,2:Married,30.0,1:Male,1,1
162120002,5:Widowed,80.0,3:Female,1,0
162120003,2:Married,31.0,1:Male,1,1
162120005,5:Widowed,71.0,3:Female,1,0
162120006,4:Divorced,61.0,1:Male,1,1
162125102,2:Married,23.0,3:Female,1,0
162130002,5:Widowed,72.0,3:Female,1,0
162130003,2:Married,31.0,3:Female,1,0
162140002,2:Married,46.0,3:Female,1,0
162140003,1:Not yet married,23.0,3:Female,0,0
162140009,2:Married,39.0,3:Female,1,0
162140012,2:Married,40.0,1:Male,1,1
162150001,5:Widowed,90.0,1:Male,1,1
162150003,2:Married,36.0,1:Male,1,1
162150004,2:Married,34.0,3:Female,1,0
162150005,1:Not yet married,32.0,1:Male,0,1
162153102,2:Married,44.0,3:Female,1,0
162153103,2:Married,49.0,1:Male,1,1
162153104,1:Not yet married,24.0,1:Male,0,1
162153105,1:Not yet married,18.0,3:Female,0,0
162154101,2:Married,33.0,1:Male,1,1
162155102,2:Married,35.0,3:Female,1,0
162160003,2:Married,30.0,1:Male,1,1
162170003,2:Married,42.0,3:Female,1,0
162170004,2:Married,42.0,1:Male,1,1
162173103,1:Not yet married,16.0,3:Female,0,0
162173104,1:Not yet married,15.0,1:Male,0,1
162180002,2:Married,43.0,1:Male,1,1
162180003,2:Married,44.0,3:Female,1,0
162180004,2:Married,77.0,1:Male,1,1
162180005,2:Married,68.0,3:Female,1,0
162190002,5:Widowed,71.0,3:Female,1,0
162190003,1:Not yet married,42.0,1:Male,0,1
162190005,2:Married,33.0,1:Male,1,1
162190007,1:Not yet married,28.0,1:Male,0,1
162190009,1:Not yet married,19.0,3:Female,0,0
162200001,2:Married,44.0,3:Female,1,0
162200002,2:Married,24.0,3:Female,1,0
162200004,2:Married,49.0,1:Male,1,1
162204102,2:Married,30.0,1:Male,1,1
163010001,5:Widowed,68.0,1:Male,1,1
163010002,2:Married,41.0,1:Male,1,1
163030001,2:Married,59.0,1:Male,1,1
163030002,2:Married,57.0,3:Female,1,0
163030003,2:Married,40.0,1:Male,1,1
163030004,2:Married,38.0,1:Male,1,1
163030005,2:Married,36.0,3:Female,1,0
163030006,1:Not yet married,29.0,1:Male,0,1
163030008,2:Married,27.0,3:Female,1,0
163031103,2:Married,31.0,3:Female,1,0
163033103,1:Not yet married,16.0,1:Male,0,1
163040001,2:Married,49.0,1:Male,1,1
163040002,2:Married,45.0,3:Female,1,0
163040003,1:Not yet married,25.0,1:Male,0,1
163050001,2:Married,52.0,1:Male,1,1
163050002,2:Married,53.0,3:Female,1,0
163050003,2:Married,30.0,1:Male,1,1
163050004,1:Not yet married,27.0,3:Female,0,0
163050005,1:Not yet married,23.0,1:Male,0,1
163055103,2:Married,31.0,3:Female,1,0
163060001,2:Married,62.0,1:Male,1,1
163060002,2:Married,52.0,3:Female,1,0
163060003,2:Married,36.0,3:Female,1,0
163060004,2:Married,33.0,3:Female,1,0
163060005,1:Not yet married,19.0,3:Female,0,0
163060006,2:Married,43.0,1:Male,1,1
163064201,2:Married,41.0,1:Male,1,1
163070001,5:Widowed,76.0,1:Male,1,1
163080002,2:Married,54.0,3:Female,1,0
163080003,2:Married,49.0,1:Male,1,1
163080004,4:Divorced,34.0,1:Male,1,1
163084102,2:Married,32.0,3:Female,1,0
163084104,2:Married,28.0,1:Male,1,1
163090002,5:Widowed,75.0,3:Female,1,0
163090004,1:Not yet married,39.0,1:Male,0,1
163090005,1:Not yet married,32.0,1:Male,0,1
163090006,1:Not yet married,23.0,1:Male,0,1
163090007,2:Married,46.0,3:Female,1,0
163090008,1:Not yet married,18.0,1:Male,0,1
163100001,2:Married,74.0,1:Male,1,1
163100002,2:Married,72.0,3:Female,1,0
163100003,2:Married,36.0,3:Female,1,0
163100004,2:Married,33.0,1:Male,1,1
163100005,2:Married,30.0,3:Female,1,0
163104101,2:Married,49.0,1:Male,1,1
163110001,5:Widowed,54.0,3:Female,1,0
163110002,2:Married,34.0,3:Female,1,0
163110003,1:Not yet married,22.0,3:Female,0,0
163110004,1:Not yet married,37.0,1:Male,0,1
163113101,2:Married,40.0,1:Male,1,1
163113103,1:Not yet married,15.0,1:Male,0,1
163120001,2:Married,63.0,1:Male,1,1
163120002,2:Married,50.0,3:Female,1,0
163120003,2:Married,39.0,1:Male,1,1
163120004,2:Married,30.0,3:Female,1,0
163123102,2:Married,31.0,3:Female,1,0
163123103,1:Not yet married,16.0,3:Female,0,0
163140001,5:Widowed,64.0,3:Female,1,0
163140002,2:Married,34.0,3:Female,1,0
163140003,2:Married,27.0,3:Female,1,0
163140004,1:Not yet married,37.0,1:Male,0,1
163140005,2:Married,41.0,1:Male,1,1
163145201,2:Married,29.0,1:Male,1,1
163150001,2:Married,60.0,1:Male,1,1
163150002,2:Married,58.0,3:Female,1,0
163150005,2:Married,27.0,3:Female,1,0
163150007,2:Married,24.0,1:Male,1,1
163160001,2:Married,55.0,1:Male,1,1
163160002,2:Married,49.0,3:Female,1,0
163160004,1:Not yet married,26.0,1:Male,0,1
163170001,2:Married,67.0,1:Male,1,1
163170002,2:Married,55.0,3:Female,1,0
163170003,1:Not yet married,19.0,3:Female,0,0
163180001,5:Widowed,72.0,1:Male,1,1
163180003,2:Married,39.0,3:Female,1,0
163180004,1:Not yet married,33.0,1:Male,0,1
163180005,4:Divorced,30.0,3:Female,1,0
163180008,2:Married,20.0,3:Female,1,0
163180009,2:Married,17.0,3:Female,1,0
163184101,2:Married,49.0,1:Male,1,1
163184108,2:Married,21.0,1:Male,1,1
163184109,2:Married,25.0,1:Male,1,1
163190001,2:Married,69.0,1:Male,1,1
163190002,2:Married,67.0,3:Female,1,0
163190003,2:Married,41.0,3:Female,1,0
163190004,1:Not yet married,19.0,1:Male,0,1
163190005,2:Married,43.0,1:Male,1,1
163200001,2:Married,54.0,1:Male,1,1
163200002,2:Married,50.0,3:Female,1,0
163200003,2:Married,29.0,3:Female,1,0
163200004,2:Married,22.0,3:Female,1,0
163200006,2:Married,26.0,1:Male,1,1
163200007,2:Married,33.0,1:Male,1,1
163201103,5:Widowed,75.0,3:Female,1,0
163230003,2:Married,32.0,3:Female,1,0
163230007,2:Married,62.0,1:Male,1,1
163230009,1:Not yet married,17.0,3:Female,0,0
163230010,2:Married,54.0,3:Female,1,0
163235101,2:Married,33.0,1:Male,1,1
163240001,2:Married,60.0,1:Male,1,1
163240002,2:Married,56.0,3:Female,1,0
163240003,1:Not yet married,35.0,1:Male,0,1
163240004,2:Married,30.0,3:Female,1,0
163244103,2:Married,32.0,1:Male,1,1
163250004,1:Not yet married,23.0,1:Male,0,1
163250007,2:Married,47.0,3:Female,1,0
163250008,1:Not yet married,20.0,3:Female,0,0
163253102,2:Married,37.0,3:Female,1,0
163253103,1:Not yet married,16.0,1:Male,0,1
163260003,2:Married,33.0,3:Female,1,0
163260004,2:Married,34.0,1:Male,1,1
163270001,2:Married,63.0,1:Male,1,1
163270002,2:Married,53.0,3:Female,1,0
163270003,2:Married,37.0,1:Male,1,1
163270004,2:Married,34.0,3:Female,1,0
163270005,2:Married,30.0,1:Male,1,1
163270006,2:Married,28.0,3:Female,1,0
163273102,2:Married,34.0,3:Female,1,0
163274104,2:Married,27.0,3:Female,1,0
163275101,2:Married,36.0,1:Male,1,1
163280001,5:Widowed,47.0,1:Male,1,1
163280003,1:Not yet married,22.0,1:Male,0,1
163290001,2:Married,67.0,1:Male,1,1
163290002,2:Married,56.0,3:Female,1,0
163290003,2:Married,38.0,1:Male,1,1
163290004,2:Married,35.0,3:Female,1,0
163290005,1:Not yet married,18.0,3:Female,0,0
163290006,2:Married,41.0,1:Male,1,1
163293104,1:Not yet married,16.0,1:Male,0,1
163300001,2:Married,71.0,1:Male,1,1
163300002,2:Married,64.0,3:Female,1,0
163300004,4:Divorced,29.0,1:Male,1,1
163300006,2:Married,45.0,3:Female,1,0
163300008,1:Not yet married,19.0,1:Male,0,1
164010003,1:Not yet married,49.0,1:Male,0,1
164010004,2:Married,42.0,3:Female,1,0
164010005,2:Married,22.0,1:Male,1,1
164010006,2:Married,34.0,3:Female,1,0
164011108,1:Not yet married,17.0,3:Female,0,0
164011109,1:Not yet married,19.0,1:Male,0,1
164011112,2:Married,46.0,1:Male,1,1
164020001,2:Married,61.0,1:Male,1,1
164020002,2:Married,50.0,3:Female,1,0
164020004,2:Married,33.0,3:Female,1,0
164020005,1:Not yet married,29.0,1:Male,0,1
164020008,1:Not yet married,21.0,1:Male,0,1
164020011,1:Not yet married,17.0,1:Male,0,1
164020013,2:Married,40.0,1:Male,1,1
164030002,5:Widowed,72.0,3:Female,1,0
164030003,2:Married,45.0,1:Male,1,1
164030004,2:Married,42.0,1:Male,1,1
164030006,1:Not yet married,35.0,1:Male,0,1
164033102,2:Married,45.0,3:Female,1,0
164035102,2:Married,32.0,3:Female,1,0
164040001,2:Married,76.0,1:Male,1,1
164040002,2:Married,73.0,3:Female,1,0
164040003,2:Married,41.0,1:Male,1,1
164040004,2:Married,33.0,3:Female,1,0
164040005,2:Married,43.0,3:Female,1,0
164040006,2:Married,45.0,1:Male,1,1
164040009,2:Married,34.0,1:Male,1,1
164050001,2:Married,65.0,1:Male,1,1
164050002,2:Married,60.0,3:Female,1,0
164050003,2:Married,34.0,1:Male,1,1
164050004,2:Married,31.0,3:Female,1,0
164050005,1:Not yet married,23.0,3:Female,0,0
164050006,2:Married,39.0,3:Female,1,0
164050007,2:Married,44.0,1:Male,1,1
164050008,1:Not yet married,20.0,1:Male,0,1
164050009,2:Married,36.0,1:Male,1,1
164055103,2:Married,33.0,3:Female,1,0
164055303,2:Married,29.0,3:Female,1,0
164060001,2:Married,54.0,1:Male,1,1
164060002,2:Married,52.0,3:Female,1,0
164060003,2:Married,30.0,1:Male,1,1
164060004,1:Not yet married,28.0,3:Female,0,0
164060006,2:Married,39.0,3:Female,1,0
164070002,2:Married,33.0,3:Female,1,0
164070004,2:Married,29.0,3:Female,1,0
164070005,2:Married,25.0,1:Male,1,1
164070006,4:Divorced,23.0,3:Female,1,0
164074103,2:Married,41.0,1:Male,1,1
164074203,2:Married,38.0,1:Male,1,1
164075104,2:Married,21.0,3:Female,1,0
164080002,5:Widowed,79.0,3:Female,1,0
164090002,5:Widowed,72.0,3:Female,1,0
164090003,2:Married,52.0,1:Male,1,1
164090004,1:Not yet married,42.0,3:Female,0,0
164090006,2:Married,41.0,3:Female,1,0
164093103,1:Not yet married,16.0,1:Male,0,1
164100001,2:Married,56.0,1:Male,1,1
164100002,2:Married,53.0,3:Female,1,0
164100003,1:Not yet married,32.0,3:Female,0,0
164100004,2:Married,31.0,1:Male,1,1
164100005,1:Not yet married,29.0,1:Male,0,1
164100006,1:Not yet married,26.0,1:Male,0,1
164105102,2:Married,35.0,3:Female,1,0
164105103,2:Married,20.0,1:Male,1,1
164110002,2:Married,32.0,1:Male,1,1
164115002,2:Married,27.0,3:Female,1,0
164120001,2:Married,62.0,1:Male,1,1
164120002,2:Married,56.0,3:Female,1,0
164120003,2:Married,36.0,3:Female,1,0
164120004,2:Married,33.0,3:Female,1,0
164120005,2:Married,51.0,3:Female,1,0
164120008,2:Married,37.0,1:Male,1,1
164120010,2:Married,28.0,1:Male,1,1
164124101,2:Married,58.0,1:Male,1,1
164124104,2:Married,27.0,3:Female,1,0
164124105,1:Not yet married,23.0,1:Male,0,1
164124106,2:Married,23.0,1:Male,1,1
164130001,2:Married,53.0,1:Male,1,1
164130002,2:Married,54.0,3:Female,1,0
164130003,2:Married,34.0,3:Female,1,0
164130004,2:Married,31.0,3:Female,1,0
164130005,2:Married,34.0,1:Male,1,1
164140001,2:Married,60.0,1:Male,1,1
164140002,2:Married,59.0,3:Female,1,0
164140003,2:Married,39.0,3:Female,1,0
164140004,2:Married,35.0,1:Male,1,1
164140005,2:Married,33.0,3:Female,1,0
164140006,2:Married,30.0,1:Male,1,1
164140007,2:Married,27.0,3:Female,1,0
164143102,2:Married,40.0,1:Male,1,1
164143103,1:Not yet married,16.0,3:Female,0,0
164144102,2:Married,28.0,3:Female,1,0
164144201,2:Married,45.0,1:Male,1,1
164145103,2:Married,23.0,3:Female,1,0
164150001,2:Married,71.0,1:Male,1,1
164150002,2:Married,64.0,3:Female,1,0
164150004,1:Not yet married,31.0,1:Male,0,1
164154102,2:Married,34.0,3:Female,1,0
164154103,1:Not yet married,17.0,3:Female,0,0
164160001,2:Married,59.0,1:Male,1,1
164160002,2:Married,55.0,3:Female,1,0
164160003,1:Not yet married,35.0,1:Male,0,1
164160005,4:Divorced,28.0,1:Male,1,1
164160006,5:Widowed,76.0,3:Female,1,0
164170001,2:Married,58.0,1:Male,1,1
164170002,2:Married,56.0,3:Female,1,0
164170003,2:Married,36.0,3:Female,1,0
164170004,2:Married,31.0,3:Female,1,0
164174102,2:Married,26.0,1:Male,1,1
164175105,2:Married,34.0,1:Male,1,1
164180002,5:Widowed,76.0,3:Female,1,0
164180003,2:Married,49.0,1:Male,1,1
164180005,2:Married,34.0,1:Male,1,1
164180006,2:Married,37.0,1:Male,1,1
164180008,2:Married,24.0,3:Female,1,0
164183102,2:Married,41.0,3:Female,1,0
164183104,1:Not yet married,17.0,3:Female,0,0
164185102,2:Married,31.0,3:Female,1,0
164190001,2:Married,60.0,1:Male,1,1
164190002,2:Married,54.0,3:Female,1,0
164190003,2:Married,34.0,1:Male,1,1
164190004,1:Not yet married,29.0,1:Male,0,1
164190005,2:Married,26.0,1:Male,1,1
164190006,1:Not yet married,20.0,3:Female,0,0
164195102,2:Married,32.0,3:Female,1,0
164195302,2:Married,25.0,3:Female,1,0
164200001,2:Married,79.0,1:Male,1,1
164200003,2:Married,45.0,1:Male,1,1
164200004,2:Married,36.0,1:Male,1,1
164200005,2:Married,33.0,3:Female,1,0
164200006,4:Divorced,27.0,3:Female,1,0
164200008,2:Married,30.0,3:Female,1,0
164203104,1:Not yet married,17.0,1:Male,0,1
164203202,1:Not yet married,15.0,1:Male,0,1
164204102,2:Married,46.0,3:Female,1,0
164210001,2:Married,70.0,1:Male,1,1
164210002,2:Married,66.0,3:Female,1,0
164210003,1:Not yet married,28.0,1:Male,0,1
164210005,1:Not yet married,17.0,1:Male,0,1
164220001,2:Married,55.0,1:Male,1,1
164220003,2:Married,32.0,1:Male,1,1
164220004,2:Married,29.0,1:Male,1,1
164220005,1:Not yet married,26.0,1:Male,0,1
164220006,2:Married,22.0,1:Male,1,1
164220007,1:Not yet married,18.0,1:Male,0,1
164220008,1:Not yet married,16.0,1:Male,0,1
164220009,2:Married,22.0,3:Female,1,0
164224102,2:Married,31.0,3:Female,1,0
164225102,2:Married,54.0,3:Female,1,0
164225302,2:Married,22.0,3:Female,1,0
164230001,2:Married,71.0,1:Male,1,1
164230002,2:Married,58.0,3:Female,1,0
164230003,2:Married,43.0,1:Male,1,1
164230005,2:Married,34.0,3:Female,1,0
164230006,2:Married,32.0,3:Female,1,0
164230007,2:Married,26.0,3:Female,1,0
164230009,2:Married,39.0,1:Male,1,1
164230011,1:Not yet married,16.0,3:Female,0,0
164233102,2:Married,32.0,3:Female,1,0
164233103,1:Not yet married,17.0,3:Female,0,0
164234101,2:Married,43.0,1:Male,1,1
164234301,2:Married,33.0,1:Male,1,1
164240001,2:Married,53.0,1:Male,1,1
164240002,2:Married,47.0,3:Female,1,0
164240003,2:Married,28.0,1:Male,1,1
164240004,2:Married,25.0,1:Male,1,1
164244202,2:Married,23.0,3:Female,1,0
164245102,2:Married,22.0,3:Female,1,0
164250001,2:Married,76.0,1:Male,1,1
164250002,2:Married,70.0,3:Female,1,0
164250003,2:Married,41.0,3:Female,1,0
164250004,2:Married,52.0,1:Male,1,1
164260003,2:Married,45.0,1:Male,1,1
164260004,2:Married,42.0,1:Male,1,1
164260005,1:Not yet married,27.0,3:Female,0,0
164260006,2:Married,34.0,3:Female,1,0
164260007,4:Divorced,17.0,3:Female,1,0
164260008,2:Married,44.0,3:Female,1,0
164260010,1:Not yet married,26.0,1:Male,0,1
164270001,5:Widowed,64.0,1:Male,1,1
164270004,2:Married,35.0,3:Female,1,0
164270006,2:Married,29.0,1:Male,1,1
164270007,1:Not yet married,25.0,1:Male,0,1
164270008,2:Married,20.0,3:Female,1,0
164273101,2:Married,42.0,1:Male,1,1
164273103,1:Not yet married,15.0,1:Male,0,1
164280001,2:Married,59.0,1:Male,1,1
164280002,2:Married,56.0,3:Female,1,0
164280003,2:Married,32.0,3:Female,1,0
164280004,2:Married,30.0,3:Female,1,0
164280005,2:Married,28.0,1:Male,1,1
164280008,1:Not yet married,19.0,1:Male,0,1
164284101,2:Married,55.0,1:Male,1,1
164284201,2:Married,33.0,1:Male,1,1
164285102,2:Married,25.0,3:Female,1,0
164290001,2:Married,47.0,3:Female,1,0
164290002,1:Not yet married,24.0,1:Male,0,1
164290003,2:Married,48.0,1:Male,1,1
164290004,1:Not yet married,20.0,3:Female,0,0
164300002,2:Married,51.0,3:Female,1,0
164300004,2:Married,29.0,1:Male,1,1
164300010,2:Married,33.0,3:Female,1,0
164303101,2:Married,41.0,1:Male,1,1
164303104,1:Not yet married,15.0,1:Male,0,1
165010002,5:Widowed,66.0,3:Female,1,0
165010003,1:Not yet married,45.0,1:Male,0,1
165010004,2:Married,41.0,3:Female,1,0
165010005,2:Married,38.0,1:Male,1,1
165010006,2:Married,34.0,3:Female,1,0
165010007,2:Married,30.0,3:Female,1,0
165010008,2:Married,36.0,3:Female,1,0
165010010,2:Married,32.0,3:Female,1,0
165014101,2:Married,44.0,1:Male,1,1
165014201,2:Married,34.0,1:Male,1,1
165020002,5:Widowed,58.0,3:Female,1,0
165020003,1:Not yet married,35.0,1:Male,0,1
165020004,2:Married,33.0,3:Female,1,0
165025101,2:Married,35.0,1:Male,1,1
165030001,2:Married,64.0,1:Male,1,1
165030002,2:Married,59.0,3:Female,1,0
165030003,2:Married,33.0,3:Female,1,0
165030004,1:Not yet married,27.0,3:Female,0,0
165035102,2:Married,40.0,1:Male,1,1
165040001,2:Married,79.0,1:Male,1,1
165040002,2:Married,62.0,3:Female,1,0
165040003,1:Not yet married,43.0,1:Male,0,1
165040004,2:Married,42.0,3:Female,1,0
165040005,1:Not yet married,30.0,1:Male,0,1
165044101,2:Married,42.0,1:Male,1,1
165050001,2:Married,65.0,1:Male,1,1
165050002,2:Married,62.0,3:Female,1,0
165050003,2:Married,38.0,3:Female,1,0
165050004,2:Married,38.0,1:Male,1,1
165050005,2:Married,33.0,3:Female,1,0
165050007,1:Not yet married,26.0,1:Male,0,1
165054101,2:Married,43.0,1:Male,1,1
165054103,1:Not yet married,20.0,1:Male,0,1
165055201,2:Married,36.0,1:Male,1,1
165060002,5:Widowed,61.0,3:Female,1,0
165060003,2:Married,35.0,1:Male,1,1
165060005,2:Married,30.0,3:Female,1,0
165060006,1:Not yet married,26.0,1:Male,0,1
165060007,1:Not yet married,23.0,1:Male,0,1
165060008,1:Not yet married,18.0,1:Male,0,1
165060009,2:Married,31.0,3:Female,1,0
165064102,2:Married,35.0,1:Male,1,1
165070001,5:Widowed,76.0,1:Male,1,1
165070003,2:Married,41.0,1:Male,1,1
165070004,2:Married,36.0,1:Male,1,1
165070005,2:Married,33.0,3:Female,1,0
165074102,2:Married,36.0,3:Female,1,0
165080001,2:Married,71.0,1:Male,1,1
165080002,2:Married,60.0,3:Female,1,0
165080003,2:Married,40.0,1:Male,1,1
165080004,2:Married,36.0,3:Female,1,0
165080006,2:Married,32.0,1:Male,1,1
165080010,2:Married,26.0,3:Female,1,0
165085101,2:Married,34.0,1:Male,1,1
165090001,2:Married,61.0,1:Male,1,1
165090002,2:Married,51.0,3:Female,1,0
165090003,1:Not yet married,30.0,1:Male,0,1
165090004,1:Not yet married,22.0,1:Male,0,1
165090005,1:Not yet married,19.0,1:Male,0,1
165100003,2:Married,44.0,3:Female,1,0
165100004,1:Not yet married,26.0,1:Male,0,1
165103101,2:Married,59.0,1:Male,1,1
165110002,5:Widowed,73.0,3:Female,1,0
165110003,4:Divorced,48.0,3:Female,1,0
165110004,1:Not yet married,23.0,3:Female,0,0
165110005,1:Not yet married,17.0,3:Female,0,0
165120001,2:Married,72.0,1:Male,1,1
165120002,2:Married,69.0,3:Female,1,0
165120006,1:Not yet married,30.0,1:Male,0,1
165120007,1:Not yet married,26.0,3:Female,0,0
165120008,2:Married,43.0,3:Female,1,0
165120009,2:Married,42.0,1:Male,1,1
165130002,5:Widowed,51.0,3:Female,1,0
165130003,1:Not yet married,29.0,1:Male,0,1
165140001,2:Married,52.0,1:Male,1,1
165140002,2:Married,52.0,3:Female,1,0
165140004,1:Not yet married,21.0,3:Female,0,0
165150001,2:Married,57.0,1:Male,1,1
165150002,2:Married,52.0,3:Female,1,0
165150003,2:Married,34.0,3:Female,1,0
165150004,2:Married,32.0,1:Male,1,1
165150006,2:Married,25.0,3:Female,1,0
165150007,1:Not yet married,22.0,3:Female,0,0
165150008,2:Married,22.0,3:Female,1,0
165150010,1:Not yet married,16.0,3:Female,0,0
165153103,2:Married,33.0,3:Female,1,0
165155103,2:Married,36.0,1:Male,1,1
165155203,2:Married,28.0,1:Male,1,1
165155303,2:Married,22.0,1:Male,1,1
165160002,5:Widowed,77.0,3:Female,1,0
165160003,2:Married,46.0,1:Male,1,1
165160004,2:Married,38.0,1:Male,1,1
165160005,2:Married,40.0,3:Female,1,0
165160006,1:Not yet married,22.0,3:Female,0,0
165160008,1:Not yet married,16.0,3:Female,0,0
165161104,1:Not yet married,18.0,3:Female,0,0
165164102,2:Married,29.0,3:Female,1,0
165180002,5:Widowed,68.0,3:Female,1,0
165190001,2:Married,70.0,1:Male,1,1
165190002,2:Married,58.0,3:Female,1,0
165190003,2:Married,37.0,1:Male,1,1
165190005,2:Married,31.0,1:Male,1,1
165190006,1:Not yet married,25.0,1:Male,0,1
165190007,1:Not yet married,15.0,3:Female,0,0
165194102,2:Married,30.0,3:Female,1,0
165194202,2:Married,21.0,3:Female,1,0
165200002,5:Widowed,67.0,3:Female,1,0
165200003,2:Married,33.0,1:Male,1,1
165200004,2:Married,30.0,3:Female,1,0
165200005,1:Not yet married,26.0,3:Female,0,0
165200007,2:Married,38.0,1:Male,1,1
165200008,2:Married,28.0,3:Female,1,0
165205102,2:Married,30.0,3:Female,1,0
165205201,2:Married,32.0,1:Male,1,1
165210001,2:Married,62.0,1:Male,1,1
165210002,2:Married,50.0,3:Female,1,0
165210003,2:Married,33.0,3:Female,1,0
165210004,2:Married,31.0,3:Female,1,0
165210005,2:Married,26.0,3:Female,1,0
165210006,1:Not yet married,23.0,3:Female,0,0
165210007,1:Not yet married,15.0,1:Male,0,1
165213102,2:Married,38.0,1:Male,1,1
165214101,2:Married,29.0,1:Male,1,1
165214202,2:Married,36.0,1:Male,1,1
165220004,2:Married,35.0,1:Male,1,1
165220005,2:Married,36.0,3:Female,1,0
165240002,5:Widowed,81.0,3:Female,1,0
165240003,2:Married,40.0,3:Female,1,0
165240004,1:Not yet married,19.0,3:Female,0,0
165250001,2:Married,66.0,1:Male,1,1
165250002,2:Married,55.0,3:Female,1,0
165250005,1:Not yet married,29.0,1:Male,0,1
165250007,1:Not yet married,18.0,1:Male,0,1
165260001,2:Married,76.0,1:Male,1,1
165260002,2:Married,64.0,3:Female,1,0
165260003,1:Not yet married,36.0,1:Male,0,1
165260004,2:Married,33.0,3:Female,1,0
165260005,1:Not yet married,19.0,3:Female,0,0
165264101,2:Married,39.0,1:Male,1,1
165270002,5:Widowed,50.0,3:Female,1,0
165270003,1:Not yet married,35.0,1:Male,0,1
165270004,4:Divorced,32.0,3:Female,1,0
165270006,2:Married,27.0,1:Male,1,1
165270008,2:Married,21.0,3:Female,1,0
165280003,2:Married,51.0,1:Male,1,1
165280004,2:Married,42.0,3:Female,1,0
165280005,1:Not yet married,21.0,1:Male,0,1
165290001,2:Married,57.0,1:Male,1,1
165290002,2:Married,57.0,3:Female,1,0
