pidlink,marstat,age,sex,ever_married,male,ethnicity,education,monthly_income,yearly_income,ethnicity_clean,ethnicity_grouped,is_divorced,log_income,sex_numeric,is_jawa,is_sunda,age_squared,survey_weight
6080001,Married,55.0,Male,1,1,['Batak'],6.0,1000000.0,8000000.0,Batak,Other,0,13.815511557963774,1,0,0,3025.0,1.0888289416846653
6080005,Married,23.0,Male,1,1,['Batak'],9.0,2000000.0,24000000.0,Batak,Other,0,14.508658238524095,1,0,0,529.0,1.0888289416846653
6080009,Married,25.0,Female,1,0,['Batak'],16.0,1000000.0,7000000.0,Batak,Other,0,13.815511557963774,0,0,0,625.0,1.0888289416846653
6090002,Married,52.0,Female,1,0,['Jawa'],9.0,1968000.0,33252000.0,Jawa,Jawa,0,14.492528864724289,0,1,0,2704.0,0.8738639312977099
6090005,Married,25.0,Male,1,1,['Jawa'],15.0,5000000.0,85000000.0,Jawa,Jawa,0,15.424948670398354,1,1,0,625.0,0.8738639312977099
6094101,Married,31.0,Male,1,1,['Jawa'],6.0,3400000.0,42790000.0,Jawa,Jawa,0,15.039286283703994,1,1,0,961.0,0.8738639312977099
6095101,Married,30.0,Male,1,1,['Jawa'],9.0,1500000.0,32600000.0,Jawa,Jawa,0,14.220976332738882,1,1,0,900.0,0.8738639312977099
6100002,Married,53.0,Female,1,0,['Jawa'],6.0,1100000.0,24200000.0,Jawa,Jawa,0,13.910821646859095,0,1,0,2809.0,0.8738639312977099
6100003,Married,34.0,Male,1,1,['Jawa'],9.0,1174500.0,15174000.0,Jawa,Jawa,0,13.97635393450688,1,1,0,1156.0,0.8738639312977099
6100004,1:Not yet married,33.0,Male,0,1,['Jawa'],9.0,3000000.0,38000000.0,Jawa,Jawa,0,14.914123179965662,1,1,0,1089.0,0.8738639312977099
6100005,1:Not yet married,28.0,Male,0,1,['Jawa'],16.0,3000000.0,40700000.0,Jawa,Jawa,0,14.914123179965662,1,1,0,784.0,0.8738639312977099
6104102,Married,26.0,Female,1,0,['Jawa'],9.0,390000.0,1000000.0,Jawa,Jawa,0,12.873904582205107,0,1,0,676.0,0.8738639312977099
6110003,Married,40.0,Male,1,1,['Jawa'],12.0,3900000.0,367800000.0,Jawa,Jawa,0,15.176487367510099,1,1,0,1600.0,0.8738639312977099
6110006,Married,46.0,Male,1,1,['Jawa'],9.0,3300000.0,50160000.0,Jawa,Jawa,0,15.009433329466965,1,1,0,2116.0,0.8738639312977099
6110007,Married,46.0,Female,1,0,['Jawa'],9.0,1200000.0,14600000.0,Jawa,Jawa,0,13.997832948091215,0,1,0,2116.0,0.8738639312977099
6110008,1:Not yet married,22.0,Male,0,1,['Jawa'],12.0,1800000.0,16200000.0,Jawa,Jawa,0,14.403297778421795,1,1,0,484.0,0.8738639312977099
6114101,Married,32.0,Male,1,1,['Jawa'],13.0,2000000.0,25000000.0,Jawa,Jawa,0,14.508658238524095,1,1,0,1024.0,0.8738639312977099
6120003,Married,35.0,Female,1,0,['Batak'],9.0,340000.0,3600000.0,Batak,Other,0,12.73670383776449,0,0,0,1225.0,1.0888289416846653
6120005,Married,18.0,Male,1,1,['Jawa'],9.0,1200000.0,16560000.0,Jawa,Jawa,0,13.997832948091215,1,1,0,324.0,0.8738639312977099
6121104,Married,38.0,Male,1,1,['Jawa'],6.0,1810000.0,30120000.0,Jawa,Jawa,0,14.408837955728044,1,1,0,1444.0,0.8738639312977099
6125204,Married,20.0,Male,1,1,['Jawa'],9.0,500000.0,500000.0,Jawa,Jawa,0,13.122365377402328,1,1,0,400.0,0.8738639312977099
6130005,Married,33.0,Male,1,1,['Batak'],16.0,1500000.0,21000000.0,Batak,Other,0,14.220976332738882,1,0,0,1089.0,1.0888289416846653
6140002,Widowed,55.0,Female,1,0,['Batak'],9.0,1800000.0,3700000.0,Batak,Other,0,14.403297778421795,0,0,0,3025.0,1.0888289416846653
6140003,Married,35.0,Male,1,1,['Batak'],9.0,1250000.0,15000000.0,Batak,Other,0,14.038654909278163,1,0,0,1225.0,1.0888289416846653
6144101,Married,33.0,Male,1,1,['Batak'],12.0,0.0,36000000.0,Batak,Other,0,0.0,1,0,0,1089.0,1.0888289416846653
6144202,Separated,25.0,Female,1,0,['Batak'],13.0,2000000.0,26000000.0,Batak,Other,0,14.508658238524095,0,0,0,625.0,1.0888289416846653
6160005,1:Not yet married,17.0,Male,0,1,['Jawa'],13.0,2140000.0,25680000.0,Jawa,Jawa,0,14.576316854287645,1,1,0,289.0,0.8738639312977099
6170003,Married,37.0,Male,1,1,['Melayu'],12.0,2600000.0,43000000.0,Melayu,Other,0,14.77102238760702,1,0,0,1369.0,1.0888289416846653
6170008,1:Not yet married,20.0,Male,0,1,['Melayu'],9.0,500000.0,4500000.0,Melayu,Other,0,13.122365377402328,1,0,0,400.0,1.0888289416846653
6175101,Married,25.0,Male,1,1,['Jawa'],9.0,2000000.0,24900000.0,Jawa,Jawa,0,14.508658238524095,1,1,0,625.0,0.8738639312977099
6180003,1:Not yet married,35.0,Male,0,1,['Batak'],6.0,1200000.0,14400000.0,Batak,Other,0,13.997832948091215,1,0,0,1225.0,1.0888289416846653
6190001,Married,53.0,Male,1,1,['Melayu'],6.0,1560000.0,26220000.0,Melayu,Other,0,14.260197020251155,1,0,0,2809.0,1.0888289416846653
6190008,Married,27.0,Male,1,1,['Jawa'],12.0,1500000.0,27900000.0,Jawa,Jawa,0,14.220976332738882,1,1,0,729.0,0.8738639312977099
6195101,Married,32.0,Male,1,1,['Jawa'],13.0,1250000.0,22100000.0,Jawa,Jawa,0,14.038654909278163,1,1,0,1024.0,0.8738639312977099
6200003,Married,36.0,Male,1,1,['Melayu'],9.0,2400000.0,28800000.0,Melayu,Other,0,14.690979711984754,1,0,0,1296.0,1.0888289416846653
7070003,Married,41.0,Male,1,1,['Batak'],12.0,1200000.0,3800000.0,Batak,Other,0,13.997832948091215,1,0,0,1681.0,1.0888289416846653
7080001,Married,72.0,Male,1,1,['Jawa'],6.0,210000.0,1440000.0,Jawa,Jawa,0,12.25486757159303,1,1,0,5184.0,0.8738639312977099
7085102,Married,42.0,Female,1,0,['Jawa'],12.0,1000000.0,12000000.0,Jawa,Jawa,0,13.815511557963774,0,1,0,1764.0,0.8738639312977099
7130004,Married,30.0,Female,1,0,['Batak'],13.0,6000000.0,78000000.0,Batak,Other,0,15.607270193858982,0,0,0,900.0,1.0888289416846653
7140004,Married,32.0,Female,1,0,['Batak'],15.0,500000.0,6000000.0,Batak,Other,0,13.122365377402328,0,0,0,1024.0,1.0888289416846653
7140005,1:Not yet married,27.0,Male,0,1,['Batak'],16.0,700000.0,3100000.0,Batak,Other,0,13.45883704259595,1,0,0,729.0,1.0888289416846653
7163107,Married,31.0,Male,1,1,['Batak'],9.0,1500000.0,19500000.0,Batak,Other,0,14.220976332738882,1,0,0,961.0,1.0888289416846653
7180005,1:Not yet married,26.0,Male,0,1,['Batak'],12.0,1600000.0,16000000.0,Batak,Other,0,14.285514812209815,1,0,0,676.0,1.0888289416846653
7180007,1:Not yet married,22.0,Male,0,1,['Batak'],13.0,1050000.0,13000000.0,Batak,Other,0,13.864301674514206,1,0,0,484.0,1.0888289416846653
7200003,1:Not yet married,33.0,Female,0,0,['Batak'],6.0,500000.0,6000000.0,Batak,Other,0,13.122365377402328,0,0,0,1089.0,1.0888289416846653
7235101,Married,37.0,Male,1,1,['Batak'],9.0,700000.0,7000000.0,Batak,Other,0,13.45883704259595,1,0,0,1369.0,1.0888289416846653
7250002,Widowed,42.0,Female,1,0,['Batak'],12.0,1000000.0,10000000.0,Batak,Other,0,13.815511557963774,0,0,0,1764.0,1.0888289416846653
7250008,1:Not yet married,24.0,Male,0,1,['Batak'],9.0,1500000.0,18600000.0,Batak,Other,0,14.220976332738882,1,0,0,576.0,1.0888289416846653
7254102,1:Not yet married,15.0,Male,0,1,['Batak'],9.0,240000.0,240000.0,Batak,Other,0,12.388398368982115,1,0,0,225.0,1.0888289416846653
7254103,1:Not yet married,15.0,Male,0,1,['Batak'],9.0,360000.0,3000000.0,Batak,Other,0,12.793862088206213,1,0,0,225.0,1.0888289416846653
7260004,1:Not yet married,25.0,Male,0,1,['Batak'],9.0,1710000.0,10260000.0,Batak,Other,0,14.352004513273993,1,0,0,625.0,1.0888289416846653
7260005,1:Not yet married,24.0,Male,0,1,['Batak'],12.0,2200000.0,28600000.0,Batak,Other,0,14.603968372873895,1,0,0,576.0,1.0888289416846653
8014202,Married,32.0,Male,1,1,['Jawa'],12.0,1500000.0,18700000.0,Jawa,Jawa,0,14.220976332738882,1,1,0,1024.0,0.8738639312977099
8015101,Married,25.0,Male,1,1,['Jawa'],12.0,800000.0,9600000.0,Jawa,Jawa,0,13.592368256649284,1,1,0,625.0,0.8738639312977099
8020004,Married,33.0,Female,1,0,['Batak'],6.0,0.0,0.0,Batak,Other,0,0.0,0,0,0,1089.0,1.0888289416846653
8030001,Married,51.0,Male,1,1,['Jawa'],6.0,460000.0,7160000.0,Jawa,Jawa,0,13.038983942375959,1,1,0,2601.0,0.8738639312977099
8030002,Married,47.0,Female,1,0,['Jawa'],6.0,120000.0,500000.0,Jawa,Jawa,0,11.695255355062795,0,1,0,2209.0,0.8738639312977099
8030004,1:Not yet married,23.0,Male,0,1,['Jawa'],9.0,1300000.0,6500000.0,Jawa,Jawa,0,14.077875591662238,1,1,0,529.0,0.8738639312977099
8030006,1:Not yet married,20.0,Female,0,0,['Jawa'],9.0,800000.0,10400000.0,Jawa,Jawa,0,13.592368256649284,0,1,0,400.0,0.8738639312977099
8033102,Separated,48.0,Female,1,0,['Banten'],6.0,930000.0,11360000.0,Banten,Other,0,13.742940940397677,0,0,0,2304.0,1.0888289416846653
8033104,1:Not yet married,20.0,Male,0,1,['Batak'],13.0,2500000.0,30625000.0,Batak,Other,0,14.731801689838349,1,0,0,400.0,1.0888289416846653
8040003,Married,38.0,Male,1,1,['Jawa'],9.0,2100000.0,22100000.0,Jawa,Jawa,0,14.557448378884015,1,1,0,1444.0,0.8738639312977099
8040004,Married,38.0,Male,1,1,['Jawa'],9.0,1500000.0,23000000.0,Jawa,Jawa,0,14.220976332738882,1,1,0,1444.0,0.8738639312977099
8040005,Married,32.0,Male,1,1,['Jawa'],9.0,600000.0,72400000.0,Jawa,Jawa,0,13.304686600863562,1,1,0,1024.0,0.8738639312977099
8040007,Married,33.0,Female,1,0,['Melayu'],6.0,360000.0,2520000.0,Melayu,Other,0,12.793862088206213,0,0,0,1089.0,1.0888289416846653
8050002,Married,52.0,Female,1,0,['Jawa'],6.0,270000.0,3440000.0,Jawa,Jawa,0,12.506180941677357,0,1,0,2704.0,0.8738639312977099
8050007,1:Not yet married,17.0,Male,0,1,['Jawa'],9.0,240000.0,2880000.0,Jawa,Jawa,0,12.388398368982115,1,1,0,289.0,0.8738639312977099
8060003,Separated,35.0,Male,1,1,['Jawa'],6.0,600000.0,1500000.0,Jawa,Jawa,0,13.304686600863562,1,1,0,1225.0,0.8738639312977099
8070004,Married,33.0,Male,1,1,['Jawa'],6.0,500000.0,10800000.0,Jawa,Jawa,0,13.122365377402328,1,1,0,1089.0,0.8738639312977099
8070005,Married,30.0,Female,1,0,['Jawa'],9.0,0.0,0.0,Jawa,Jawa,0,0.0,0,1,0,900.0,0.8738639312977099
8074201,Married,49.0,Male,1,1,['Jawa'],13.0,2020000.0,31740000.0,Jawa,Jawa,0,14.51860856442677,1,1,0,2401.0,0.8738639312977099
8080003,Married,34.0,Female,1,0,['Jawa'],9.0,200000.0,2880000.0,Jawa,Jawa,0,12.206077645517674,0,1,0,1156.0,0.8738639312977099
8083101,Married,40.0,Male,1,1,['Batak'],6.0,2240000.0,28880000.0,Batak,Other,0,14.621986870259695,1,0,0,1600.0,1.0888289416846653
8090005,Married,33.0,Male,1,1,['Jawa'],6.0,2700000.0,34400000.0,Jawa,Jawa,0,14.80876270134486,1,1,0,1089.0,0.8738639312977099
8090007,Married,25.0,Male,1,1,['Jawa'],9.0,4000000.0,38000000.0,Jawa,Jawa,0,15.201805169084134,1,1,0,625.0,0.8738639312977099
8094102,Married,33.0,Female,1,0,['Jawa'],13.0,250000.0,3500000.0,Jawa,Jawa,0,12.429220196836383,0,1,0,1089.0,0.8738639312977099
8100006,Married,31.0,Female,1,0,['Jawa'],15.0,3000000.0,47640000.0,Jawa,Jawa,0,14.914123179965662,0,1,0,961.0,0.8738639312977099
8110009,Married,21.0,Male,1,1,['Jawa'],9.0,1500000.0,4500000.0,Jawa,Jawa,0,14.220976332738882,1,1,0,441.0,0.8738639312977099
8120004,Married,26.0,Male,1,1,['Jawa'],9.0,1500000.0,18000000.0,Jawa,Jawa,0,14.220976332738882,1,1,0,676.0,0.8738639312977099
8125201,Married,28.0,Male,1,1,['Jawa'],13.0,800000.0,9600000.0,Jawa,Jawa,0,13.592368256649284,1,1,0,784.0,0.8738639312977099
8130001,Married,49.0,Male,1,1,['Jawa'],6.0,400000.0,5950000.0,Jawa,Jawa,0,12.899222326086994,1,1,0,2401.0,0.8738639312977099
8130002,Married,49.0,Female,1,0,['Jawa'],6.0,550000.0,6600000.0,Jawa,Jawa,0,13.217675375388819,0,1,0,2401.0,0.8738639312977099
8140003,Married,38.0,Male,1,1,['Jawa'],9.0,3000000.0,38000000.0,Jawa,Jawa,0,14.914123179965662,1,1,0,1444.0,0.8738639312977099
8140006,Married,25.0,Male,1,1,['Jawa'],9.0,1500000.0,18000000.0,Jawa,Jawa,0,14.220976332738882,1,1,0,625.0,0.8738639312977099
8150003,Married,38.0,Female,1,0,['Jawa'],6.0,300000.0,1500000.0,Jawa,Jawa,0,12.611541086966115,0,1,0,1444.0,0.8738639312977099
8150007,1:Not yet married,23.0,Female,0,0,['Jawa'],9.0,160000.0,1920000.0,Jawa,Jawa,0,11.982935344196433,0,1,0,529.0,0.8738639312977099
8153101,Married,43.0,Male,1,1,['Jawa'],9.0,1800000.0,10800000.0,Jawa,Jawa,0,14.403297778421795,1,1,0,1849.0,0.8738639312977099
8153201,Married,37.0,Male,1,1,['Jawa'],6.0,2900000.0,36800000.0,Jawa,Jawa,0,14.88022163978423,1,1,0,1369.0,0.8738639312977099
8155101,Married,32.0,Male,1,1,['Jawa'],9.0,1200000.0,4136000.0,Jawa,Jawa,0,13.997832948091215,1,1,0,1024.0,0.8738639312977099
8155201,Married,29.0,Male,1,1,['Jawa'],9.0,1000000.0,20000000.0,Jawa,Jawa,0,13.815511557963774,1,1,0,841.0,0.8738639312977099
8160002,Married,46.0,Male,1,1,['Jawa'],6.0,1500000.0,18000000.0,Jawa,Jawa,0,14.220976332738882,1,1,0,2116.0,0.8738639312977099
8160005,1:Not yet married,19.0,Male,0,1,['Jawa'],9.0,240000.0,1800000.0,Jawa,Jawa,0,12.388398368982115,1,1,0,361.0,0.8738639312977099
8170005,Married,43.0,Male,1,1,['Jawa'],12.0,3000000.0,30000000.0,Jawa,Jawa,0,14.914123179965662,1,1,0,1849.0,0.8738639312977099
8200007,Married,57.0,Male,1,1,['Batak'],6.0,810000.0,810000.0,Batak,Other,0,13.60479076121576,1,0,0,3249.0,1.0888289416846653
8204101,Married,33.0,Male,1,1,['Jawa'],9.0,1000000.0,12000000.0,Jawa,Jawa,0,13.815511557963774,1,1,0,1089.0,0.8738639312977099
8210010,Married,30.0,Male,1,1,['Jawa'],13.0,1200000.0,2700000.0,Jawa,Jawa,0,13.997832948091215,1,1,0,900.0,0.8738639312977099
8220001,Married,49.0,Male,1,1,['Jawa'],9.0,1500000.0,11300000.0,Jawa,Jawa,0,14.220976332738882,1,1,0,2401.0,0.8738639312977099
8220003,Married,29.0,Male,1,1,['Jawa'],12.0,2500000.0,10500000.0,Jawa,Jawa,0,14.731801689838349,1,1,0,841.0,0.8738639312977099
8225201,Married,29.0,Male,1,1,['Jawa'],13.0,1200000.0,4680000.0,Jawa,Jawa,0,13.997832948091215,1,1,0,841.0,0.8738639312977099
8243101,Married,39.0,Male,1,1,['Jawa'],6.0,1950000.0,33500000.0,Jawa,Jawa,0,14.48334044336031,1,1,0,1521.0,0.8738639312977099
8254101,Married,43.0,Male,1,1,['Jawa'],9.0,2700000.0,34900000.0,Jawa,Jawa,0,14.80876270134486,1,1,0,1849.0,0.8738639312977099
8260003,Divorced,46.0,Male,1,1,['Jawa'],6.0,0.0,0.0,Jawa,Jawa,0,0.0,1,1,0,2116.0,0.8738639312977099
8270010,1:Not yet married,19.0,Female,0,0,['Jawa'],12.0,200000.0,2400000.0,Jawa,Jawa,0,12.206077645517674,0,1,0,361.0,0.8738639312977099
8273106,Married,26.0,Male,1,1,['Jawa'],9.0,2000000.0,8000000.0,Jawa,Jawa,0,14.508658238524095,1,1,0,676.0,0.8738639312977099
8280003,Married,24.0,Female,1,0,['Jawa'],9.0,300000.0,300000.0,Jawa,Jawa,0,12.611541086966115,0,1,0,576.0,0.8738639312977099
8285203,Married,26.0,Male,1,1,['Jawa'],9.0,600000.0,7200000.0,Jawa,Jawa,0,13.304686600863562,1,1,0,676.0,0.8738639312977099
8290008,Married,26.0,Female,1,0,['Jawa'],12.0,900000.0,11700000.0,Jawa,Jawa,0,13.710151153416941,0,1,0,676.0,0.8738639312977099
8293101,Married,47.0,Male,1,1,['Jawa'],16.0,265000.0,3180000.0,Jawa,Jawa,0,12.487488878546145,1,1,0,2209.0,0.8738639312977099
8293103,1:Not yet married,20.0,Female,0,0,['Jawa'],16.0,200000.0,2400000.0,Jawa,Jawa,0,12.206077645517674,0,1,0,400.0,0.8738639312977099
8300004,Married,35.0,Male,1,1,['Jawa'],13.0,2000000.0,24000000.0,Jawa,Jawa,0,14.508658238524095,1,1,0,1225.0,0.8738639312977099
8303101,Married,43.0,Male,1,1,['Jawa'],12.0,3000000.0,40000000.0,Jawa,Jawa,0,14.914123179965662,1,1,0,1849.0,0.8738639312977099
9033104,1:Not yet married,18.0,Male,0,1,['Batak'],13.0,200000.0,200000.0,Batak,Other,0,12.206077645517674,1,0,0,324.0,1.0888289416846653
9070003,Married,33.0,Male,1,1,['Jawa'],9.0,2000000.0,24000000.0,Jawa,Jawa,0,14.508658238524095,1,1,0,1089.0,0.8738639312977099
9070010,Married,38.0,Male,1,1,['Batak'],12.0,3000000.0,3000000.0,Batak,Other,0,14.914123179965662,1,0,0,1444.0,1.0888289416846653
9070011,1:Not yet married,19.0,Female,0,0,['Jawa'],13.0,5600000.0,35000000.0,Jawa,Jawa,0,15.53827733427679,0,1,0,361.0,0.8738639312977099
9084203,Married,27.0,Male,1,1,['Batak'],12.0,2400000.0,30300000.0,Batak,Other,0,14.690979711984754,1,0,0,729.0,1.0888289416846653
9090001,Married,52.0,Male,1,1,['Batak'],9.0,1500000.0,5000000.0,Batak,Other,0,14.220976332738882,1,0,0,2704.0,1.0888289416846653
9090002,Married,52.0,Female,1,0,['Batak'],9.0,840000.0,4000000.0,Batak,Other,0,13.641158361294979,0,0,0,2704.0,1.0888289416846653
9090005,1:Not yet married,19.0,Male,0,1,['Batak'],9.0,1200000.0,14400000.0,Batak,Other,0,13.997832948091215,1,0,0,361.0,1.0888289416846653
9110012,1:Not yet married,20.0,Female,0,0,['Batak'],13.0,212000.0,2338000.0,Batak,Other,0,12.264346270624157,0,0,0,400.0,1.0888289416846653
9120003,1:Not yet married,24.0,Female,0,0,['Batak'],16.0,600000.0,1000000.0,Batak,Other,0,13.304686600863562,0,0,0,576.0,1.0888289416846653
9120004,1:Not yet married,22.0,Male,0,1,['Batak'],13.0,560000.0,1540000.0,Batak,Other,0,13.235693848424024,1,0,0,484.0,1.0888289416846653
9120005,Married,44.0,Male,1,1,['Batak'],9.0,720000.0,720000.0,Batak,Other,0,13.487007879880162,1,0,0,1936.0,1.0888289416846653
9140004,1:Not yet married,24.0,Female,0,0,['Batak'],16.0,2800000.0,5600000.0,Batak,Other,0,14.845130332288226,0,0,0,576.0,1.0888289416846653
9160003,1:Not yet married,44.0,Male,0,1,['Batak'],12.0,2000000.0,9500000.0,Batak,Other,0,14.508658238524095,1,0,0,1936.0,1.0888289416846653
9164101,Married,44.0,Male,1,1,['Batak'],13.0,1200000.0,7200000.0,Batak,Other,0,13.997832948091215,1,0,0,1936.0,1.0888289416846653
9174101,Married,30.0,Male,1,1,['Batak'],9.0,2000000.0,18300000.0,Batak,Other,0,14.508658238524095,1,0,0,900.0,1.0888289416846653
9190004,Married,35.0,Male,1,1,['Batak'],12.0,2100000.0,27300000.0,Batak,Other,0,14.557448378884015,1,0,0,1225.0,1.0888289416846653
9190005,Married,32.0,Male,1,1,['Batak'],13.0,3500000.0,45500000.0,Batak,Other,0,15.068273812173887,1,0,0,1024.0,1.0888289416846653
9210005,1:Not yet married,26.0,Male,0,1,['Batak'],9.0,2600000.0,31500000.0,Batak,Other,0,14.77102238760702,1,0,0,676.0,1.0888289416846653
9210006,1:Not yet married,23.0,Male,0,1,['Batak'],9.0,1500000.0,9000000.0,Batak,Other,0,14.220976332738882,1,0,0,529.0,1.0888289416846653
9220001,Married,50.0,Male,1,1,['Batak'],9.0,566000.0,566000.0,Batak,Other,0,13.246351123968212,1,0,0,2500.0,1.0888289416846653
9220003,Married,25.0,Male,1,1,['Batak'],13.0,1000000.0,1000000.0,Batak,Other,0,13.815511557963774,1,0,0,625.0,1.0888289416846653
9230001,Married,53.0,Male,1,1,['Batak'],16.0,22500000.0,94500000.0,Batak,Other,0,16.929025911619092,1,0,0,2809.0,1.0888289416846653
9230002,Married,54.0,Female,1,0,['Batak'],15.0,3500000.0,63500000.0,Batak,Other,0,15.068273812173887,0,0,0,2916.0,1.0888289416846653
9230004,Married,26.0,Female,1,0,['Batak'],16.0,0.0,0.0,Batak,Other,0,0.0,0,0,0,676.0,1.0888289416846653
9230005,1:Not yet married,24.0,Male,0,1,['Batak'],15.0,2000000.0,25000000.0,Batak,Other,0,14.508658238524095,1,0,0,576.0,1.0888289416846653
9234102,Married,30.0,Male,1,1,['Batak'],13.0,0.0,10400000.0,Batak,Other,0,0.0,1,0,0,900.0,1.0888289416846653
9240002,Married,46.0,Female,1,0,['Batak'],13.0,2000000.0,32100000.0,Batak,Other,0,14.508658238524095,0,0,0,2116.0,1.0888289416846653
9280004,Married,27.0,Female,1,0,['Batak'],9.0,1500000.0,1500000.0,Batak,Other,0,14.220976332738882,0,0,0,729.0,1.0888289416846653
9290002,Married,40.0,Male,1,1,['Batak'],12.0,1300000.0,17200000.0,Batak,Other,0,14.077875591662238,1,0,0,1600.0,1.0888289416846653
9304101,Married,39.0,Male,1,1,['Batak'],16.0,2000000.0,18000000.0,Batak,Other,0,14.508658238524095,1,0,0,1521.0,1.0888289416846653
10050005,Married,39.0,Male,1,1,['Batak'],16.0,1750000.0,45000000.0,Batak,Other,0,14.375126917328105,1,0,0,1521.0,1.0888289416846653
10060005,Married,30.0,Female,1,0,['Batak'],15.0,3000000.0,36000000.0,Batak,Other,0,14.914123179965662,0,0,0,900.0,1.0888289416846653
10060006,1:Not yet married,24.0,Male,0,1,['Batak'],15.0,100000.0,130000.0,Batak,Other,0,11.51293546492023,1,0,0,576.0,1.0888289416846653
10070006,1:Not yet married,17.0,Female,0,0,['Batak'],13.0,150000.0,180000.0,Batak,Other,0,11.918397239722838,0,0,0,289.0,1.0888289416846653
10120007,Separated,25.0,Female,1,0,['Batak'],9.0,630000.0,630000.0,Batak,Other,0,13.353476685668044,0,0,0,625.0,1.0888289416846653
10150004,1:Not yet married,27.0,Male,0,1,['Batak'],12.0,3000000.0,20000000.0,Batak,Other,0,14.914123179965662,1,0,0,729.0,1.0888289416846653
10150005,1:Not yet married,23.0,Female,0,0,['Batak'],12.0,1000000.0,8000000.0,Batak,Other,0,13.815511557963774,0,0,0,529.0,1.0888289416846653
10180006,1:Not yet married,19.0,Male,0,1,['Batak'],13.0,1500000.0,24000000.0,Batak,Other,0,14.220976332738882,1,0,0,361.0,1.0888289416846653
10210005,Married,33.0,Male,1,1,['Batak'],6.0,2000000.0,24000000.0,Batak,Other,0,14.508658238524095,1,0,0,1089.0,1.0888289416846653
10210009,1:Not yet married,19.0,Male,0,1,['Batak'],13.0,1700000.0,20900000.0,Batak,Other,0,14.346139397261565,1,0,0,361.0,1.0888289416846653
10260013,1:Not yet married,23.0,Male,0,1,['Batak'],13.0,700000.0,10800000.0,Batak,Other,0,13.45883704259595,1,0,0,529.0,1.0888289416846653
10270004,Married,29.0,Male,1,1,['Batak'],6.0,1000000.0,5000000.0,Batak,Other,0,13.815511557963774,1,0,0,841.0,1.0888289416846653
10275101,Married,31.0,Male,1,1,['Batak'],13.0,3000000.0,50000000.0,Batak,Other,0,14.914123179965662,1,0,0,961.0,1.0888289416846653
10300008,1:Not yet married,20.0,Female,0,0,['Batak'],13.0,2400000.0,10100000.0,Batak,Other,0,14.690979711984754,0,0,0,400.0,1.0888289416846653
10430009,1:Not yet married,24.0,Male,0,1,['Batak'],9.0,1000000.0,12000000.0,Batak,Other,0,13.815511557963774,1,0,0,576.0,1.0888289416846653
10433208,Married,33.0,Male,1,1,['Batak'],13.0,2000000.0,24000000.0,Batak,Other,0,14.508658238524095,1,0,0,1089.0,1.0888289416846653
10434302,Married,34.0,Female,1,0,['Batak'],12.0,1800000.0,23100000.0,Batak,Other,0,14.403297778421795,0,0,0,1156.0,1.0888289416846653
10440008,1:Not yet married,22.0,Female,0,0,['Batak'],15.0,1400000.0,20600000.0,Batak,Other,0,14.151983508870947,0,0,0,484.0,1.0888289416846653
10440009,1:Not yet married,19.0,Male,0,1,['Batak'],12.0,600000.0,4800000.0,Batak,Other,0,13.304686600863562,1,0,0,361.0,1.0888289416846653
11040003,Married,45.0,Female,1,0,['Batak'],16.0,6000000.0,78200000.0,Batak,Other,0,15.607270193858982,0,0,0,2025.0,1.0888289416846653
11040005,Separated,30.0,Female,1,0,['Batak'],6.0,840000.0,10080000.0,Batak,Other,0,13.641158361294979,0,0,0,900.0,1.0888289416846653
11050003,1:Not yet married,26.0,Male,0,1,['Batak'],12.0,4000000.0,38700000.0,Batak,Other,0,15.201805169084134,1,0,0,676.0,1.0888289416846653
11050004,1:Not yet married,23.0,Female,0,0,['Batak'],12.0,1300000.0,1920000.0,Batak,Other,0,14.077875591662238,0,0,0,529.0,1.0888289416846653
11060003,Married,32.0,Male,1,1,['Batak'],13.0,2000000.0,12000000.0,Batak,Other,0,14.508658238524095,1,0,0,1024.0,1.0888289416846653
11090001,Divorced,50.0,Female,1,0,['Batak'],16.0,3000000.0,42000000.0,Batak,Other,0,14.914123179965662,0,0,0,2500.0,1.0888289416846653
11110003,1:Not yet married,26.0,Female,0,0,['Batak'],15.0,1000000.0,8000000.0,Batak,Other,0,13.815511557963774,0,0,0,676.0,1.0888289416846653
11120001,Married,45.0,Male,1,1,['Batak'],13.0,3500000.0,36000000.0,Batak,Other,0,15.068273812173887,1,0,0,2025.0,1.0888289416846653
11120003,Married,27.0,Male,1,1,['Batak'],16.0,4000000.0,48000000.0,Batak,Other,0,15.201805169084134,1,0,0,729.0,1.0888289416846653
11120004,1:Not yet married,23.0,Male,0,1,['Batak'],13.0,3000000.0,36000000.0,Batak,Other,0,14.914123179965662,1,0,0,529.0,1.0888289416846653
11120005,1:Not yet married,17.0,Male,0,1,['Batak'],13.0,1000000.0,1000000.0,Batak,Other,0,13.815511557963774,1,0,0,289.0,1.0888289416846653
