pidlink,marstat,age,sex
008295202,2:Married,24.0,1:Male
008300001,2:Married,63.0,1:Male
008300003,2:Married,38.0,3:Female
008300004,2:Married,35.0,1:Male
008300005,2:Married,34.0,1:Male
008300006,2:Married,51.0,3:Female
008303101,2:Married,43.0,1:Male
008304104,2:Married,28.0,3:Female
008304202,2:Married,28.0,3:Female
009010001,2:Married,66.0,1:Male
009010002,2:Married,63.0,3:Female
009010003,2:Married,39.0,3:Female
009010005,2:Married,34.0,3:Female
009010007,2:Married,30.0,3:Female
009010008,2:Married,27.0,3:Female
009014201,2:Married,46.0,1:Male
009014301,2:Married,36.0,1:Male
009014402,2:Married,25.0,1:Male
009020003,2:Married,42.0,1:Male
009020004,2:Married,39.0,3:Female
009020006,2:Married,29.0,1:Male
009020008,2:Married,28.0,3:Female
009024102,2:Married,36.0,3:Female
009025101,2:Married,45.0,1:Male
009030002,2:Married,44.0,1:Male
009033102,2:Married,44.0,3:Female
009040002,5:Widowed,61.0,3:Female
009050001,2:Married,80.0,1:Male
009050002,2:Married,76.0,3:Female
009050003,2:Married,41.0,3:Female
009050004,2:Married,38.0,3:Female
009050005,2:Married,35.0,3:Female
009050006,2:Married,32.0,1:Male
009050007,2:Married,27.0,3:Female
009050008,2:Married,29.0,3:Female
009053101,2:Married,39.0,1:Male
009054101,2:Married,39.0,1:Male
009054201,2:Married,38.0,1:Male
009055201,2:Married,34.0,1:Male
009060001,5:Widowed,55.0,3:Female
009060002,2:Married,32.0,3:Female
009064101,2:Married,43.0,1:Male
009070001,2:Married,59.0,1:Male
009070002,2:Married,52.0,3:Female
009070003,2:Married,33.0,1:Male
009070004,2:Married,31.0,3:Female
009070007,2:Married,24.0,1:Male
009070010,2:Married,38.0,1:Male
009070013,2:Married,23.0,3:Female
009074102,2:Married,26.0,3:Female
009074302,2:Married,45.0,3:Female
009075101,2:Married,37.0,1:Male
009080001,2:Married,60.0,1:Male
009080002,2:Married,55.0,3:Female
009080006,2:Married,26.0,3:Female
009084203,2:Married,27.0,1:Male
009090001,2:Married,52.0,1:Male
009090002,2:Married,52.0,3:Female
009110002,5:Widowed,46.0,3:Female
009110007,2:Married,63.0,1:Male
009110008,2:Married,55.0,3:Female
009120002,2:Married,50.0,3:Female
009120005,2:Married,44.0,1:Male
009120006,2:Married,40.0,3:Female
009125101,2:Married,51.0,1:Male
009140001,2:Married,49.0,1:Male
009140002,2:Married,49.0,3:Female
009150009,2:Married,43.0,1:Male
009160002,5:Widowed,85.0,3:Female
009160004,4:Divorced,46.0,3:Female
009160005,2:Married,38.0,3:Female
009164101,2:Married,44.0,1:Male
009170001,2:Married,65.0,1:Male
009170002,2:Married,64.0,3:Female
009170003,2:Married,38.0,3:Female
009170005,2:Married,34.0,1:Male
009170006,2:Married,32.0,3:Female
009170007,2:Married,34.0,1:Male
009170009,2:Married,35.0,3:Female
009174101,2:Married,30.0,1:Male
009175202,2:Married,28.0,3:Female
009180002,5:Widowed,74.0,3:Female
009180003,2:Married,44.0,3:Female
009180005,2:Married,40.0,3:Female
009183106,2:Married,43.0,1:Male
009183203,2:Married,39.0,1:Male
009190001,5:Widowed,70.0,3:Female
009190003,2:Married,36.0,1:Male
009190004,2:Married,35.0,1:Male
009190005,2:Married,32.0,1:Male
009193104,2:Married,34.0,3:Female
009194102,2:Married,27.0,3:Female
009194206,2:Married,32.0,3:Female
009200001,2:Married,53.0,1:Male
009200002,2:Married,52.0,3:Female
009200003,2:Married,32.0,3:Female
009200004,2:Married,30.0,3:Female
009204103,2:Married,46.0,1:Male
009205201,2:Married,39.0,1:Male
009210001,2:Married,57.0,3:Female
009210003,2:Married,30.0,1:Male
009210004,2:Married,27.0,3:Female
009210008,2:Married,53.0,1:Male
009214101,2:Married,34.0,1:Male
009215102,2:Married,25.0,3:Female
009220001,2:Married,50.0,1:Male
009220002,2:Married,49.0,3:Female
009220003,2:Married,25.0,1:Male
009225102,2:Married,33.0,3:Female
009230001,2:Married,53.0,1:Male
009230002,2:Married,54.0,3:Female
009230003,2:Married,27.0,3:Female
009230004,2:Married,26.0,3:Female
009234102,2:Married,30.0,1:Male
009234202,2:Married,27.0,1:Male
009240001,5:Widowed,71.0,3:Female
009240002,2:Married,46.0,3:Female
009240005,2:Married,44.0,1:Male
009260003,2:Married,49.0,1:Male
009260004,2:Married,48.0,3:Female
009280002,5:Widowed,54.0,3:Female
009280004,2:Married,27.0,3:Female
009284202,2:Married,31.0,1:Male
009290001,5:Widowed,75.0,3:Female
009290002,2:Married,40.0,1:Male
009290004,2:Married,33.0,1:Male
009294102,2:Married,37.0,3:Female
009294203,2:Married,30.0,3:Female
009300001,3:Separated,58.0,3:Female
009300003,2:Married,36.0,1:Male
009301103,2:Married,28.0,3:Female
009304101,2:Married,39.0,1:Male
010030002,2:Married,34.0,3:Female
010030004,2:Married,39.0,1:Male
010050003,2:Married,47.0,1:Male
010050005,2:Married,39.0,1:Male
010050006,2:Married,36.0,3:Female
010050007,2:Married,35.0,1:Male
010052102,2:Married,43.0,3:Female
010052207,2:Married,33.0,3:Female
010053103,2:Married,38.0,3:Female
010053203,2:Married,36.0,1:Male
010060002,5:Widowed,54.0,3:Female
010060004,2:Married,31.0,1:Male
010060005,2:Married,30.0,3:Female
010060007,2:Married,35.0,1:Male
010060008,2:Married,29.0,3:Female
010064102,2:Married,30.0,3:Female
010065101,2:Married,30.0,1:Male
010070001,2:Married,50.0,1:Male
010070002,2:Married,55.0,3:Female
010080002,5:Widowed,69.0,3:Female
010080005,2:Married,23.0,1:Male
010085102,2:Married,25.0,3:Female
010100001,5:Widowed,78.0,1:Male
010100003,2:Married,44.0,1:Male
010100004,2:Married,36.0,3:Female
010100007,2:Married,33.0,3:Female
010103105,2:Married,36.0,1:Male
010105101,2:Married,35.0,1:Male
010105102,2:Married,31.0,3:Female
010120001,2:Married,51.0,1:Male
010120002,2:Married,52.0,3:Female
010120007,3:Separated,25.0,3:Female
010120009,2:Married,23.0,3:Female
010125101,2:Married,25.0,1:Male
010140002,2:Married,45.0,1:Male
010140003,2:Married,39.0,3:Female
010150001,2:Married,51.0,3:Female
010150006,2:Married,52.0,1:Male
010160002,5:Widowed,91.0,3:Female
010170002,5:Widowed,72.0,3:Female
010170003,2:Married,34.0,1:Male
010170006,2:Married,37.0,1:Male
010170007,2:Married,33.0,3:Female
010174102,2:Married,31.0,3:Female
010180003,2:Married,53.0,1:Male
010180004,2:Married,52.0,3:Female
010180005,2:Married,28.0,1:Male
010180007,2:Married,28.0,3:Female
010200002,2:Married,38.0,1:Male
010200004,2:Married,34.0,3:Female
010210001,5:Widowed,63.0,3:Female
010210002,2:Married,40.0,1:Male
010210004,3:Separated,34.0,3:Female
010210005,2:Married,33.0,1:Male
010210006,2:Married,30.0,3:Female
010210007,2:Married,38.0,3:Female
010210010,2:Married,32.0,3:Female
010214102,2:Married,27.0,1:Male
010220001,5:Widowed,81.0,3:Female
010220004,2:Married,50.0,1:Male
010220005,2:Married,52.0,3:Female
010240001,2:Married,59.0,1:Male
010240002,2:Married,55.0,3:Female
010240003,2:Married,33.0,3:Female
010245101,2:Married,37.0,1:Male
010250001,2:Married,59.0,1:Male
010250002,2:Married,55.0,3:Female
010250005,2:Married,31.0,1:Male
010251104,2:Married,31.0,3:Female
010260002,2:Married,47.0,1:Male
010260006,2:Married,23.0,3:Female
010260008,2:Married,38.0,3:Female
010260010,2:Married,49.0,1:Male
010260011,2:Married,49.0,3:Female
010260012,2:Married,26.0,1:Male
010260014,2:Married,22.0,3:Female
010260017,2:Married,25.0,3:Female
010265102,2:Married,22.0,1:Male
010265201,2:Married,25.0,1:Male
010270001,2:Married,54.0,1:Male
010270002,2:Married,54.0,3:Female
010270003,2:Married,31.0,3:Female
010270004,2:Married,29.0,1:Male
010270011,2:Married,28.0,3:Female
010275101,2:Married,31.0,1:Male
010280002,2:Married,44.0,1:Male
010280003,2:Married,35.0,3:Female
010290001,2:Married,50.0,1:Male
010290002,2:Married,47.0,3:Female
010300004,2:Married,43.0,3:Female
010410002,5:Widowed,60.0,3:Female
010410003,2:Married,35.0,3:Female
010410004,2:Married,33.0,1:Male
010410006,2:Married,28.0,3:Female
010414102,2:Married,42.0,1:Male
010415101,2:Married,61.0,1:Male
010415202,2:Married,30.0,3:Female
010420001,5:Widowed,86.0,1:Male
010420003,2:Married,41.0,3:Female
010420004,2:Married,37.0,1:Male
010430002,5:Widowed,69.0,3:Female
010430004,2:Married,45.0,1:Male
010430005,2:Married,43.0,1:Male
010430006,2:Married,41.0,3:Female
010430007,2:Married,33.0,3:Female
010430008,2:Married,30.0,1:Male
010433102,2:Married,49.0,3:Female
010433208,2:Married,33.0,1:Male
010434102,2:Married,28.0,3:Female
010434201,2:Married,44.0,1:Male
010434302,2:Married,34.0,3:Female
010440001,2:Married,50.0,1:Male
010440002,2:Married,49.0,3:Female
010440004,2:Married,27.0,3:Female
010440005,2:Married,26.0,1:Male
010440006,2:Married,24.0,3:Female
010440007,2:Married,23.0,1:Male
010440013,2:Married,21.0,3:Female
010444202,2:Married,24.0,3:Female
010445101,2:Married,33.0,1:Male
010450003,2:Married,31.0,1:Male
010450005,2:Married,29.0,3:Female
010460002,5:Widowed,62.0,3:Female
010460003,2:Married,36.0,1:Male
010460004,2:Married,34.0,1:Male
010460005,2:Married,32.0,3:Female
010460006,2:Married,29.0,3:Female
010460009,2:Married,29.0,3:Female
010462102,2:Married,35.0,3:Female
010464104,2:Married,37.0,1:Male
011010001,2:Married,53.0,1:Male
011010002,2:Married,54.0,3:Female
011010003,2:Married,30.0,3:Female
011014102,2:Married,29.0,1:Male
011020001,5:Widowed,73.0,1:Male
011020003,2:Married,46.0,1:Male
011023102,2:Married,38.0,3:Female
011030002,5:Widowed,75.0,3:Female
011030003,2:Married,40.0,1:Male
011034102,2:Married,31.0,3:Female
011040002,5:Widowed,75.0,3:Female
011040003,2:Married,45.0,3:Female
011040004,2:Married,42.0,1:Male
011040005,3:Separated,30.0,3:Female
011040006,2:Married,39.0,3:Female
011043103,2:Married,35.0,1:Male
011044102,2:Married,42.0,3:Female
011050001,5:Widowed,51.0,1:Male
011060002,5:Widowed,56.0,3:Female
011060003,2:Married,32.0,1:Male
011064102,2:Married,28.0,3:Female
011070001,2:Married,83.0,1:Male
011070002,2:Married,83.0,3:Female
011080001,2:Married,57.0,1:Male
011080002,2:Married,54.0,3:Female
011090001,4:Divorced,50.0,3:Female
011090002,2:Married,24.0,1:Male
011090003,5:Widowed,74.0,3:Female
011090008,2:Married,22.0,3:Female
011100001,2:Married,72.0,1:Male
011100002,2:Married,60.0,3:Female
011100004,2:Married,33.0,1:Male
011100005,2:Married,31.0,1:Male
011100006,2:Married,28.0,3:Female
011105102,2:Married,36.0,3:Female
011110001,2:Married,46.0,1:Male
011110002,2:Married,49.0,3:Female
011110006,5:Widowed,73.0,3:Female
011115202,2:Married,46.0,1:Male
011120001,2:Married,45.0,1:Male
011120002,2:Married,43.0,3:Female
011120003,2:Married,27.0,1:Male
011125102,2:Married,25.0,3:Female
011130001,5:Widowed,64.0,1:Male
011130003,2:Married,44.0,3:Female
011130006,2:Married,30.0,3:Female
011134101,2:Married,46.0,1:Male
011135101,2:Married,39.0,1:Male
011140003,2:Married,30.0,3:Female
011140004,2:Married,36.0,1:Male
011150003,2:Married,47.0,1:Male
011150004,2:Married,37.0,1:Male
011150009,2:Married,32.0,3:Female
011151202,2:Married,45.0,3:Female
011160002,5:Widowed,74.0,3:Female
011160003,2:Married,33.0,1:Male
011160005,2:Married,27.0,3:Female
011170001,2:Married,66.0,1:Male
011170002,2:Married,58.0,3:Female
011170003,2:Married,39.0,1:Male
011170005,2:Married,35.0,1:Male
011170006,2:Married,33.0,3:Female
011173102,2:Married,35.0,3:Female
011174102,2:Married,30.0,3:Female
011174201,2:Married,35.0,1:Male
011190001,2:Married,63.0,1:Male
011190002,2:Married,63.0,3:Female
011200002,2:Married,46.0,3:Female
011200003,2:Married,48.0,1:Male
011210001,5:Widowed,84.0,3:Female
011210003,2:Married,38.0,3:Female
011210006,2:Married,45.0,1:Male
011220001,2:Married,46.0,1:Male
011220002,4:Divorced,54.0,3:Female
011230001,2:Married,61.0,1:Male
011230002,2:Married,56.0,3:Female
011230003,2:Married,38.0,1:Male
011230006,2:Married,31.0,1:Male
011230008,2:Married,29.0,3:Female
011234102,2:Married,26.0,3:Female
011240001,2:Married,79.0,1:Male
011240002,2:Married,74.0,3:Female
011240003,2:Married,40.0,1:Male
011240009,2:Married,44.0,3:Female
011240010,2:Married,45.0,1:Male
011245102,2:Married,28.0,3:Female
011250001,2:Married,65.0,1:Male
011250002,2:Married,62.0,3:Female
011250005,2:Married,30.0,3:Female
011254202,2:Married,35.0,1:Male
011260002,5:Widowed,66.0,3:Female
011260005,2:Married,45.0,3:Female
011260006,2:Married,21.0,3:Female
011260008,5:Widowed,35.0,3:Female
011263204,2:Married,47.0,1:Male
011265101,2:Married,38.0,1:Male
011270002,5:Widowed,56.0,3:Female
011270003,2:Married,34.0,3:Female
011270004,2:Married,31.0,1:Male
011270007,2:Married,25.0,3:Female
011274101,2:Married,38.0,1:Male
012010001,2:Married,47.0,1:Male
012010002,2:Married,46.0,3:Female
012020002,2:Married,39.0,3:Female
012020009,2:Married,33.0,1:Male
012030001,2:Married,53.0,1:Male
012030002,2:Married,46.0,3:Female
012040002,5:Widowed,54.0,3:Female
012040003,2:Married,35.0,1:Male
012040004,2:Married,30.0,3:Female
012040005,2:Married,28.0,3:Female
012040006,2:Married,25.0,1:Male
012044102,2:Married,34.0,3:Female
012044201,2:Married,33.0,1:Male
012044302,2:Married,24.0,3:Female
012045101,2:Married,30.0,1:Male
012050001,2:Married,53.0,1:Male
012050002,2:Married,43.0,3:Female
012050003,2:Married,22.0,3:Female
012050006,2:Married,25.0,1:Male
012060001,2:Married,59.0,1:Male
012060002,2:Married,49.0,3:Female
012060003,2:Married,32.0,3:Female
012060004,2:Married,29.0,1:Male
012060006,2:Married,23.0,3:Female
012063107,2:Married,37.0,1:Male
012065102,2:Married,31.0,3:Female
012070001,2:Married,54.0,1:Male
012070002,2:Married,54.0,3:Female
012070003,2:Married,33.0,3:Female
012070004,2:Married,31.0,3:Female
012074101,2:Married,37.0,1:Male
012074201,2:Married,34.0,1:Male
012090002,2:Married,48.0,3:Female
012090003,2:Married,28.0,1:Male
012090004,2:Married,27.0,3:Female
012090006,2:Married,45.0,1:Male
012095102,2:Married,23.0,3:Female
012095201,2:Married,34.0,1:Male
012110001,2:Married,57.0,1:Male
012110002,2:Married,56.0,3:Female
012110003,2:Married,27.0,1:Male
012120001,2:Married,64.0,1:Male
012120002,2:Married,56.0,3:Female
012120003,2:Married,34.0,3:Female
012120004,2:Married,30.0,1:Male
012124101,2:Married,35.0,1:Male
012125102,2:Married,26.0,3:Female
012130001,2:Married,56.0,1:Male
012130002,2:Married,54.0,3:Female
012130006,2:Married,30.0,3:Female
012130012,2:Married,45.0,1:Male
012135102,2:Married,42.0,3:Female
012135201,2:Married,31.0,1:Male
012140004,2:Married,43.0,3:Female
012140005,2:Married,40.0,1:Male
012140006,2:Married,38.0,3:Female
012140007,2:Married,32.0,1:Male
012140008,2:Married,30.0,1:Male
012140011,2:Married,19.0,3:Female
012140012,2:Married,25.0,3:Female
012143202,2:Married,42.0,1:Male
012143302,2:Married,39.0,3:Female
012143401,2:Married,40.0,1:Male
012145102,2:Married,32.0,3:Female
012145203,2:Married,22.0,1:Male
012160002,5:Widowed,70.0,3:Female
012160003,2:Married,48.0,1:Male
012160006,2:Married,39.0,1:Male
012160007,2:Married,35.0,3:Female
012160009,4:Divorced,31.0,1:Male
012160010,4:Divorced,29.0,3:Female
012160013,2:Married,45.0,1:Male
012160014,2:Married,48.0,3:Female
012165202,2:Married,36.0,3:Female
012165302,2:Married,42.0,3:Female
012165401,2:Married,37.0,1:Male
012170001,2:Married,53.0,1:Male
012170002,2:Married,48.0,3:Female
012170005,2:Married,23.0,3:Female
012175101,2:Married,27.0,1:Male
012180002,4:Divorced,58.0,3:Female
012180003,2:Married,38.0,3:Female
012180004,2:Married,34.0,1:Male
012180005,2:Married,29.0,1:Male
012180006,2:Married,34.0,3:Female
012180008,2:Married,25.0,3:Female
012183101,2:Married,38.0,1:Male
012190001,2:Married,60.0,1:Male
012190002,2:Married,56.0,3:Female
012190004,2:Married,37.0,3:Female
012190007,2:Married,31.0,1:Male
012190008,2:Married,28.0,3:Female
012190012,2:Married,47.0,1:Male
012193107,2:Married,48.0,3:Female
012194101,2:Married,39.0,1:Male
012195102,2:Married,32.0,3:Female
012195201,2:Married,28.0,1:Male
013010001,2:Married,47.0,1:Male
013010004,2:Married,22.0,3:Female
013010005,2:Married,20.0,3:Female
013010006,2:Married,32.0,3:Female
013015101,2:Married,29.0,1:Male
013015201,2:Married,25.0,1:Male
013020001,2:Married,56.0,1:Male
013020002,2:Married,49.0,3:Female
013020003,2:Married,31.0,1:Male
013020004,2:Married,29.0,1:Male
013020005,2:Married,27.0,3:Female
013020006,2:Married,26.0,3:Female
013024102,2:Married,27.0,3:Female
013025201,2:Married,31.0,1:Male
013040001,2:Married,44.0,1:Male
013040002,2:Married,40.0,3:Female
013050002,5:Widowed,55.0,3:Female
013050003,2:Married,37.0,1:Male
013050004,2:Married,34.0,3:Female
013050005,2:Married,31.0,1:Male
013050006,2:Married,31.0,3:Female
013053102,2:Married,38.0,3:Female
013054101,2:Married,35.0,1:Male
013060001,2:Married,50.0,1:Male
013060002,2:Married,45.0,3:Female
013060003,2:Married,25.0,3:Female
013065101,2:Married,32.0,1:Male
013070001,2:Married,58.0,1:Male
013070002,2:Married,63.0,3:Female
013070003,4:Divorced,39.0,1:Male
013070004,2:Married,36.0,3:Female
013070005,2:Married,32.0,1:Male
013070011,2:Married,32.0,1:Male
013075102,2:Married,22.0,3:Female
013080001,2:Married,60.0,1:Male
013080002,2:Married,56.0,3:Female
013080004,2:Married,33.0,3:Female
013080005,2:Married,28.0,1:Male
013080008,2:Married,20.0,3:Female
013084101,2:Married,38.0,1:Male
013090001,2:Married,50.0,1:Male
013090002,2:Married,53.0,3:Female
013090003,2:Married,26.0,1:Male
013090004,5:Widowed,91.0,3:Female
013090005,4:Divorced,35.0,1:Male
013094102,2:Married,30.0,3:Female
013095102,2:Married,22.0,3:Female
013100001,2:Married,53.0,1:Male
013100002,2:Married,50.0,3:Female
013100003,2:Married,33.0,1:Male
013100004,2:Married,32.0,3:Female
013100005,2:Married,24.0,3:Female
013104107,2:Married,35.0,1:Male
013105102,2:Married,28.0,3:Female
013105201,2:Married,31.0,1:Male
013110002,5:Widowed,63.0,3:Female
013110004,2:Married,41.0,1:Male
013110006,2:Married,31.0,1:Male
013110008,2:Married,38.0,3:Female
013115102,2:Married,28.0,3:Female
013120001,2:Married,46.0,1:Male
013120003,2:Married,24.0,3:Female
013120004,2:Married,22.0,3:Female
013120008,2:Married,34.0,3:Female
013125101,2:Married,39.0,1:Male
013125201,2:Married,25.0,1:Male
013130001,2:Married,49.0,1:Male
013130002,3:Separated,46.0,3:Female
013130006,2:Married,46.0,3:Female
013140001,2:Married,62.0,1:Male
013140002,2:Married,57.0,3:Female
013140003,2:Married,35.0,1:Male
013140005,2:Married,33.0,1:Male
013140006,2:Married,30.0,3:Female
013140007,2:Married,25.0,1:Male
013144202,2:Married,33.0,3:Female
013145102,2:Married,35.0,3:Female
013145201,2:Married,50.0,1:Male
013145302,2:Married,22.0,3:Female
013150002,3:Separated,52.0,3:Female
013150003,2:Married,25.0,3:Female
013150005,2:Married,25.0,1:Male
013160001,2:Married,60.0,1:Male
013160002,2:Married,55.0,3:Female
013160003,2:Married,34.0,1:Male
013160004,2:Married,31.0,3:Female
013164101,2:Married,35.0,1:Male
013165102,2:Married,31.0,3:Female
013170001,2:Married,50.0,1:Male
013170002,2:Married,50.0,3:Female
013170003,2:Married,23.0,1:Male
013170006,2:Married,21.0,3:Female
013190001,2:Married,83.0,1:Male
013190002,2:Married,73.0,3:Female
013190003,2:Married,40.0,1:Male
013190004,2:Married,29.0,1:Male
013194102,2:Married,40.0,3:Female
013195102,2:Married,23.0,3:Female
014010001,5:Widowed,85.0,1:Male
014010003,2:Married,41.0,1:Male
014010006,2:Married,38.0,3:Female
014030003,2:Married,42.0,1:Male
014030009,2:Married,40.0,3:Female
014040001,2:Married,77.0,1:Male
014040002,2:Married,73.0,3:Female
014040003,3:Separated,31.0,3:Female
014080001,2:Married,62.0,1:Male
014080002,2:Married,58.0,3:Female
014100001,5:Widowed,63.0,3:Female
014100002,2:Married,45.0,1:Male
014100004,2:Married,37.0,1:Male
014100005,2:Married,33.0,1:Male
014100006,3:Separated,33.0,3:Female
014100007,2:Married,33.0,3:Female
014100009,2:Married,35.0,3:Female
014105102,2:Married,43.0,3:Female
014110003,2:Married,53.0,1:Male
014110006,2:Married,40.0,3:Female
014120002,5:Widowed,61.0,3:Female
014120004,3:Separated,37.0,1:Male
014120005,4:Divorced,34.0,1:Male
014120006,5:Widowed,85.0,3:Female
014130002,5:Widowed,58.0,3:Female
014130003,2:Married,40.0,1:Male
014130007,4:Divorced,32.0,3:Female
014135102,2:Married,37.0,3:Female
014140002,5:Widowed,66.0,3:Female
014140004,5:Widowed,39.0,3:Female
014140005,2:Married,38.0,1:Male
014140006,2:Married,35.0,1:Male
014140007,2:Married,32.0,1:Male
014144102,2:Married,35.0,3:Female
014144202,2:Married,29.0,3:Female
014145102,2:Married,33.0,3:Female
014150001,2:Married,66.0,1:Male
014150002,2:Married,63.0,3:Female
014160001,2:Married,72.0,1:Male
014160002,2:Married,64.0,3:Female
014160003,2:Married,43.0,1:Male
014180001,2:Married,55.0,1:Male
014180002,2:Married,50.0,3:Female
